date,payment_type,transactions,quantity,purchase_revenue
2024-10-28,DW_APPLE_PAY,153,338,22337.77
2024-10-28,FLOW_HOSTED_CHECKOUT,27,50,5854.76
2024-10-28,Klarna,247,651,40345.3
2024-10-28,MasterCard,187,411,24836.55
2024-10-28,PayPal,97,244,14453
2024-10-28,Visa,447,1095,60519.29
2024-10-29,(not set),1,1,63.87
2024-10-29,AFTERPAY_PBI,245,632,37498.12
2024-10-29,AMAZON_PAYMENTS,13,49,1827.09
2024-10-29,Amex,24,59,4165.05
2024-10-29,Discover,12,29,1760.16
2024-10-29,DW_APPLE_PAY,170,326,21187.81
2024-10-29,FLOW_HOSTED_CHECKOUT,23,33,4306.22
2024-10-29,Klarna,278,666,40523.35
2024-10-29,MasterCard,192,443,25153.92
2024-10-29,PayPal,121,388,17985.52
2024-10-29,Visa,518,1302,75053.42
2024-10-30,(not set),1,1,54.27
2024-10-30,AFTERPAY_PBI,424,1048,60538.98
2024-10-30,AMAZON_PAYMENTS,4,21,1225.14
2024-10-30,Amex,29,85,5125.64
2024-10-30,Discover,14,38,2221.19
2024-10-30,DW_APPLE_PAY,247,501,28938.12
2024-10-30,FLOW_HOSTED_CHECKOUT,29,48,5769.72
2024-10-30,GIFT_CERTIFICATE,2,2,193.98
2024-10-30,Klarna,339,852,49923.87
2024-10-30,MasterCard,239,620,34324.12
2024-10-30,PayPal,191,558,32350.56
2024-10-30,Visa,737,1891,101727.32
2024-10-31,(not set),4,4,220.07
2024-10-31,AFTERPAY_PBI,424,1078,63481.08
2024-10-31,AMAZON_PAYMENTS,17,50,2125.91
2024-10-31,Amex,25,66,3881.3
2024-10-31,Discover,15,44,2028.38
2024-10-31,DW_APPLE_PAY,240,581,32233.55
2024-10-31,FLOW_HOSTED_CHECKOUT,26,50,5712.72
2024-10-31,GIFT_CERTIFICATE,1,6,402.9
2024-10-31,Klarna,369,1051,60022.62
2024-10-31,MasterCard,234,616,33298.34
2024-10-31,PayPal,182,469,27667.71
2024-10-31,Visa,728,1780,98851.78
2024-11-01,(not set),8,10,938.77
2024-11-01,AFTERPAY_PBI,487,1192,71488.96
2024-11-01,AMAZON_PAYMENTS,11,23,1756.87
2024-11-01,Amex,25,74,4371.28
2024-11-01,Discover,21,66,3005.5
2024-11-01,DW_APPLE_PAY,280,508,30957.9
2024-11-01,FLOW_HOSTED_CHECKOUT,27,51,6864.74
2024-11-01,Klarna,413,1121,67104.87
2024-11-01,MasterCard,312,783,42460
2024-11-01,PayPal,166,468,27390.76
2024-11-01,Visa,748,1694,96600.32
2024-11-02,(not set),4,6,668.91
2024-11-02,AFTERPAY_PBI,403,1155,65249.59
2024-11-02,AMAZON_PAYMENTS,15,34,1678.29
2024-11-02,Amex,33,109,6752.97
2024-11-02,Discover,16,43,2285.72
2024-11-02,DW_APPLE_PAY,193,474,29245.79
2024-11-02,FLOW_HOSTED_CHECKOUT,22,51,5040.09
2024-11-02,GIFT_CERTIFICATE,1,3,297
2024-11-02,Klarna,370,1097,62696.86
2024-11-02,MasterCard,248,795,41074.12
2024-11-02,PayPal,157,479,26631.77
2024-11-02,Visa,688,2037,106515.6
2024-11-03,(not set),5,7,687.65
2024-11-03,AFTERPAY_PBI,336,794,50949.53
2024-11-03,AMAZON_PAYMENTS,15,42,3684.51
2024-11-03,Amex,23,67,3736.37
2024-11-03,Discover,16,33,2017.65
2024-11-03,DW_APPLE_PAY,191,372,25068.16
2024-11-03,FLOW_HOSTED_CHECKOUT,38,56,6127.95
2024-11-03,Klarna,313,752,49433.67
2024-11-03,MasterCard,156,389,21350.52
2024-11-03,PayPal,126,342,21086.21
2024-11-03,Visa,551,1334,77050.73
2024-11-04,(not set),5,9,752.72
2024-11-04,AFTERPAY_PBI,319,818,50442.91
2024-11-04,AMAZON_PAYMENTS,11,25,1229.54
2024-11-04,Amex,39,117,8289.64
2024-11-04,Discover,14,32,2028.15
2024-11-04,DW_APPLE_PAY,179,423,26225.37
2024-11-04,FLOW_HOSTED_CHECKOUT,33,67,7813.4
2024-11-04,GIFT_CERTIFICATE,1,2,171
2024-11-04,Klarna,310,781,49022.38
2024-11-04,MasterCard,218,597,33721.16
2024-11-04,PayPal,151,511,28341.56
2024-11-04,Visa,543,1393,78475.62
2024-11-05,(not set),10,14,1040.84
2024-11-05,AFTERPAY_PBI,309,760,47048.18
2024-11-05,AMAZON_PAYMENTS,10,31,2510.37
2024-11-05,Amex,32,112,6422.96
2024-11-05,Discover,17,47,2364.21
2024-11-05,DW_APPLE_PAY,196,354,24689.1
2024-11-05,FLOW_HOSTED_CHECKOUT,30,51,5466.79
2024-11-05,Klarna,270,705,43588.17
2024-11-05,MasterCard,189,492,27968.34
2024-11-05,PayPal,135,325,20225.87
2024-11-05,Visa,547,1319,81567.17
2024-11-06,(not set),4,6,535
2024-11-06,AFTERPAY_PBI,397,1011,59903.85
2024-11-06,AMAZON_PAYMENTS,11,22,1498.39
2024-11-06,Amex,26,76,4733.56
2024-11-06,Discover,15,48,3337.86
2024-11-06,DW_APPLE_PAY,222,452,28272.32
2024-11-06,FLOW_HOSTED_CHECKOUT,34,56,5787.18
2024-11-06,Klarna,341,904,56257.79
2024-11-06,MasterCard,220,484,28233.45
2024-11-06,PayPal,147,370,22341.1
2024-11-06,Visa,683,1559,89387.49
2024-11-07,(not set),6,7,413.68
2024-11-07,AFTERPAY_PBI,453,1078,70162.99
2024-11-07,AMAZON_PAYMENTS,13,28,1577.73
2024-11-07,Amex,31,95,6606.97
2024-11-07,Discover,17,44,2642.66
2024-11-07,DW_APPLE_PAY,272,579,36129.02
2024-11-07,FLOW_HOSTED_CHECKOUT,46,65,8284.67
2024-11-07,GIFT_CERTIFICATE,2,3,149.59
2024-11-07,Klarna,420,1134,65858.29
2024-11-07,MasterCard,240,598,31805.04
2024-11-07,PayPal,172,463,25797.43
2024-11-07,Visa,837,2019,110202.83
2024-11-08,(not set),2,3,100.99
2024-11-08,AFTERPAY_PBI,530,1210,81602.5
2024-11-08,AMAZON_PAYMENTS,14,19,1212.67
2024-11-08,Amex,24,59,3482.49
2024-11-08,Discover,15,42,3128.54
2024-11-08,DW_APPLE_PAY,259,540,35357.75
2024-11-08,FLOW_HOSTED_CHECKOUT,35,52,5948.17
2024-11-08,Klarna,402,966,60989.82
2024-11-08,MasterCard,288,632,39941.78
2024-11-08,PayPal,165,371,24424.68
2024-11-08,Visa,744,1583,99159.8
2024-11-09,(not set),7,7,775.36
2024-11-09,AFTERPAY_PBI,392,960,58503.09
2024-11-09,AMAZON_PAYMENTS,10,21,1650.24
2024-11-09,Amex,26,57,4193.03
2024-11-09,Discover,12,28,1541.86
2024-11-09,DW_APPLE_PAY,239,463,30124.31
2024-11-09,FLOW_HOSTED_CHECKOUT,36,57,6845.47
2024-11-09,GIFT_CERTIFICATE,1,3,160.48
2024-11-09,Klarna,358,863,58591.79
2024-11-09,MasterCard,198,411,25388.45
2024-11-09,PayPal,151,356,23716.23
2024-11-09,Visa,653,1461,90381.56
2024-11-10,(not set),7,22,1752.72
2024-11-10,AFTERPAY_PBI,415,1082,69611.23
2024-11-10,AMAZON_PAYMENTS,13,29,2534.67
2024-11-10,Amex,20,39,2833.42
2024-11-10,Discover,23,76,4455.02
2024-11-10,DW_APPLE_PAY,227,496,33599.8
2024-11-10,FLOW_HOSTED_CHECKOUT,31,53,5993.67
2024-11-10,Klarna,350,867,54211.2
2024-11-10,MasterCard,240,597,34509.85
2024-11-10,PayPal,161,411,26527.56
2024-11-10,Visa,641,1421,88294.58
2024-11-11,(not set),5,12,662.06
2024-11-11,AFTERPAY_PBI,573,1599,91917.41
2024-11-11,AMAZON_PAYMENTS,21,54,3011.58
2024-11-11,Amex,48,130,8474.57
2024-11-11,Discover,31,90,5187.59
2024-11-11,DW_APPLE_PAY,301,703,44166.86
2024-11-11,FLOW_HOSTED_CHECKOUT,46,85,11406.11
2024-11-11,GIFT_CERTIFICATE,1,2,166.88
2024-11-11,Klarna,529,1533,89953.19
2024-11-11,MasterCard,318,958,52039.73
2024-11-11,PayPal,242,793,43242.63
2024-11-11,Visa,1038,2779,160804.71
2024-11-12,(not set),5,9,524.17
2024-11-12,AFTERPAY_PBI,353,786,54332.56
2024-11-12,AMAZON_PAYMENTS,5,10,619.14
2024-11-12,Amex,27,61,3927.62
2024-11-12,Discover,18,29,1935.03
2024-11-12,DW_APPLE_PAY,208,365,24447.51
2024-11-12,FLOW_HOSTED_CHECKOUT,30,41,5065.41
2024-11-12,Klarna,291,717,47851.84
2024-11-12,MasterCard,232,536,31134.56
2024-11-12,PayPal,127,262,17611.2
2024-11-12,Visa,588,1303,81627.3
2024-11-13,(not set),15,31,2266.06
2024-11-13,AFTERPAY_PBI,386,894,59053.2
2024-11-13,AMAZON_PAYMENTS,13,37,1806.59
2024-11-13,Amex,24,83,4169.03
2024-11-13,Discover,16,30,2271.89
2024-11-13,DW_APPLE_PAY,233,444,28332.16
2024-11-13,FLOW_HOSTED_CHECKOUT,37,65,7214.36
2024-11-13,GIFT_CERTIFICATE,1,6,226.6
2024-11-13,Klarna,299,756,48864.44
2024-11-13,MasterCard,246,598,35260.59
2024-11-13,PayPal,154,427,27315.9
2024-11-13,Visa,752,1708,108950.21
2024-11-14,(not set),19,47,3372.33
2024-11-14,AFTERPAY_PBI,515,1294,79247.65
2024-11-14,AMAZON_PAYMENTS,14,27,1749.84
2024-11-14,Amex,28,72,5377.51
2024-11-14,Discover,19,42,2117.66
2024-11-14,DW_APPLE_PAY,351,703,42166.41
2024-11-14,FLOW_HOSTED_CHECKOUT,45,82,7977.13
2024-11-14,Klarna,457,1138,71836.22
2024-11-14,MasterCard,305,741,43603.57
2024-11-14,PayPal,196,552,31015.84
2024-11-14,Visa,1000,2264,133506.08
2024-11-15,(not set),7,10,649.51
2024-11-15,AFTERPAY_PBI,591,1649,96188.8
2024-11-15,AMAZON_PAYMENTS,11,39,2149.39
2024-11-15,Amex,36,109,5912.25
2024-11-15,Discover,31,96,5608.8
2024-11-15,DW_APPLE_PAY,329,755,43882.12
2024-11-15,FLOW_HOSTED_CHECKOUT,33,64,6553.9
2024-11-15,Klarna,561,1606,90848.45
2024-11-15,MasterCard,367,925,50836.63
2024-11-15,PayPal,202,627,33819.22
2024-11-15,Visa,1146,2847,161800.65
2024-11-16,(not set),13,22,1697.86
2024-11-16,AFTERPAY_PBI,592,1647,95116.82
2024-11-16,AMAZON_PAYMENTS,17,65,3794.69
2024-11-16,Amex,33,100,6760.88
2024-11-16,Discover,27,76,4069.54
2024-11-16,DW_APPLE_PAY,347,736,44411.14
2024-11-16,FLOW_HOSTED_CHECKOUT,46,61,8626.51
2024-11-16,GIFT_CERTIFICATE,3,14,487.8
2024-11-16,Klarna,551,1602,91069.32
2024-11-16,MasterCard,316,866,48052.18
2024-11-16,PayPal,218,606,37154.56
2024-11-16,Visa,1059,2720,151420.64
2024-11-17,(not set),10,12,1288.63
2024-11-17,AFTERPAY_PBI,759,2090,123474.02
2024-11-17,AMAZON_PAYMENTS,26,104,5237.32
2024-11-17,Amex,72,235,14601.58
2024-11-17,Discover,38,104,6457.06
2024-11-17,DW_APPLE_PAY,413,972,56882.01
2024-11-17,FLOW_HOSTED_CHECKOUT,70,122,14177.23
2024-11-17,GIFT_CERTIFICATE,1,1,49.98
2024-11-17,Klarna,627,1898,108605.1
2024-11-17,MasterCard,466,1408,74140.54
2024-11-17,PayPal,303,1007,56911.18
2024-11-17,Visa,1307,3508,196193.87
2024-11-18,(not set),5,7,682.77
2024-11-18,AFTERPAY_PBI,420,1025,62895.66
2024-11-18,AMAZON_PAYMENTS,11,26,1590.05
2024-11-18,Amex,35,91,5514.71
2024-11-18,Discover,27,51,3185.01
2024-11-18,DW_APPLE_PAY,263,506,31740.62
2024-11-18,FLOW_HOSTED_CHECKOUT,48,93,12308.1
2024-11-18,GIFT_CERTIFICATE,1,1,67.48
2024-11-18,Klarna,385,931,59865.87
2024-11-18,MasterCard,280,800,44930.85
2024-11-18,PayPal,150,487,24292.04
2024-11-18,Visa,763,1765,104926.07
2024-11-19,(not set),9,12,974.12
2024-11-19,AFTERPAY_PBI,389,965,57240.23
2024-11-19,AMAZON_PAYMENTS,13,36,1700.92
2024-11-19,Amex,40,104,6844.57
2024-11-19,Discover,23,43,2829.41
2024-11-19,DW_APPLE_PAY,310,614,37527.3
2024-11-19,FLOW_HOSTED_CHECKOUT,44,89,9724.19
2024-11-19,Klarna,393,1025,64795.4
2024-11-19,MasterCard,284,763,43321.12
2024-11-19,PayPal,174,471,27582.71
2024-11-19,Visa,872,1997,115010.52
2024-11-20,(not set),20,34,2986.58
2024-11-20,AFTERPAY_PBI,509,1337,80038.09
2024-11-20,AMAZON_PAYMENTS,18,41,2827.28
2024-11-20,Amex,43,123,8559.16
2024-11-20,Discover,28,75,4468.89
2024-11-20,DW_APPLE_PAY,309,740,43624.08
2024-11-20,FLOW_HOSTED_CHECKOUT,36,64,7833.05
2024-11-20,GIFT_CERTIFICATE,1,2,74.96
2024-11-20,Klarna,432,1169,72193.65
2024-11-20,MasterCard,357,867,49659.32
2024-11-20,PayPal,195,530,31489.71
2024-11-20,Visa,994,2474,140252.35
2024-11-21,(not set),17,43,2809.01
2024-11-21,AFTERPAY_PBI,566,1337,82383.22
2024-11-21,AMAZON_PAYMENTS,20,58,3067.44
2024-11-21,Amex,50,129,7830.04
2024-11-21,Discover,21,49,2909.03
2024-11-21,DW_APPLE_PAY,336,685,42695.51
2024-11-21,FLOW_HOSTED_CHECKOUT,48,90,8088.04
2024-11-21,GIFT_CERTIFICATE,2,6,380.13
2024-11-21,Klarna,500,1368,83391.78
2024-11-21,MasterCard,377,887,51278.57
2024-11-21,PayPal,195,537,30695.87
2024-11-21,Visa,1198,3153,173580.77
2024-11-22,(not set),20,43,2483.22
2024-11-22,AFTERPAY_PBI,690,1711,104364.77
2024-11-22,AMAZON_PAYMENTS,19,62,3274.56
2024-11-22,Amex,28,90,5692.07
2024-11-22,Discover,28,87,5574.27
2024-11-22,DW_APPLE_PAY,389,884,51878.74
2024-11-22,FLOW_HOSTED_CHECKOUT,53,85,8623.37
2024-11-22,Klarna,532,1440,82539.14
2024-11-22,MasterCard,435,1125,60340.84
2024-11-22,PayPal,249,646,36481.74
2024-11-22,Visa,1166,2728,162575.7
2024-11-23,(not set),11,14,1031.44
2024-11-23,AFTERPAY_PBI,536,1407,82954.84
2024-11-23,AMAZON_PAYMENTS,20,64,3974.49
2024-11-23,Amex,53,157,9978.34
2024-11-23,Discover,31,71,4324.99
2024-11-23,DW_APPLE_PAY,313,682,41207.72
2024-11-23,FLOW_HOSTED_CHECKOUT,45,74,6768.47
2024-11-23,GIFT_CERTIFICATE,2,10,445.74
2024-11-23,Klarna,510,1368,80836.51
2024-11-23,MasterCard,352,931,53845.99
2024-11-23,PayPal,210,576,32788.52
2024-11-23,Visa,1053,2649,149936.98
2024-11-24,(not set),24,43,2908.41
2024-11-24,AFTERPAY_PBI,590,1637,93872.77
2024-11-24,AMAZON_PAYMENTS,22,58,3120.65
2024-11-24,Amex,50,136,9453.24
2024-11-24,Discover,24,79,4688.91
2024-11-24,DW_APPLE_PAY,372,870,50268.42
2024-11-24,FLOW_HOSTED_CHECKOUT,50,91,13316.24
2024-11-24,Klarna,462,1296,78140.07
2024-11-24,MasterCard,414,1164,64813.82
2024-11-24,PayPal,250,701,41727.1
2024-11-24,Visa,1111,2850,158484.89
2024-11-25,(not set),10,25,1766.68
2024-11-25,AFTERPAY_PBI,646,1695,98349.52
2024-11-25,AMAZON_PAYMENTS,12,20,1369.2
2024-11-25,Amex,72,248,15083.02
2024-11-25,Discover,35,104,6464.86
2024-11-25,DW_APPLE_PAY,435,980,59306.03
2024-11-25,FLOW_HOSTED_CHECKOUT,46,68,8089.44
2024-11-25,GIFT_CERTIFICATE,2,3,212.61
2024-11-25,Klarna,558,1632,97838.44
2024-11-25,MasterCard,486,1216,70248.82
2024-11-25,PayPal,242,743,40867.69
2024-11-25,Visa,1354,3213,188125.13
2024-11-26,(not set),12,25,1456.91
2024-11-26,AFTERPAY_PBI,720,2022,108780.97
2024-11-26,AMAZON_PAYMENTS,27,72,3930.34
2024-11-26,Amex,69,261,15773.04
2024-11-26,Discover,41,124,6496.48
2024-11-26,DW_APPLE_PAY,526,1294,71033.49
2024-11-26,FLOW_HOSTED_CHECKOUT,60,120,15446.51
2024-11-26,GIFT_CERTIFICATE,2,3,193.98
2024-11-26,Klarna,606,1828,97481.93
2024-11-26,MasterCard,525,1412,74743.06
2024-11-26,PayPal,281,871,46330.47
2024-11-26,Visa,1540,4053,215598.15
2024-11-27,(not set),22,46,3599.04
2024-11-27,AFTERPAY_PBI,727,2205,116601.85
2024-11-27,AMAZON_PAYMENTS,30,154,7225.92
2024-11-27,Amex,62,202,10929.95
2024-11-27,Discover,53,139,8378.79
2024-11-27,DW_APPLE_PAY,646,1551,84546.38
2024-11-27,FLOW_HOSTED_CHECKOUT,46,81,8268.57
2024-11-27,GIFT_CERTIFICATE,2,7,314.66
2024-11-27,Klarna,721,2224,119891.93
2024-11-27,MasterCard,575,1550,85317.09
2024-11-27,PayPal,322,993,53140.44
2024-11-27,Visa,1792,4745,258607.48
2024-11-28,(not set),13,19,1311.46
2024-11-28,AFTERPAY_PBI,1256,4079,198503.6
2024-11-28,AMAZON_PAYMENTS,50,213,8616.28
2024-11-28,Amex,131,502,24832.76
2024-11-28,Discover,84,297,16217.85
2024-11-28,DW_APPLE_PAY,1045,2772,140384.33
2024-11-28,FLOW_HOSTED_CHECKOUT,55,126,13972.58
2024-11-28,GIFT_CERTIFICATE,2,30,382.5
2024-11-28,Klarna,1106,3648,180048.25
2024-11-28,MasterCard,974,3104,152147.34
2024-11-28,PayPal,561,1912,93419.8
2024-11-28,Visa,3038,9478,457027.07
2024-11-29,(not set),19,46,3428.28
2024-11-29,AFTERPAY_PBI,3044,10442,491464.13
2024-11-29,AMAZON_PAYMENTS,86,291,14680.11
2024-11-29,Amex,372,1411,73243.3
2024-11-29,Discover,239,709,36082.43
2024-11-29,DW_APPLE_PAY,2466,6513,326421.73
2024-11-29,FLOW_HOSTED_CHECKOUT,113,211,21319.53
2024-11-29,GIFT_CERTIFICATE,3,4,242.79
2024-11-29,Klarna,2751,9849,465003.04
2024-11-29,MasterCard,2714,8626,405583.88
2024-11-29,PayPal,1243,4449,212657.98
2024-11-29,Visa,7835,23445,1123148.95
2024-11-30,(not set),22,40,2304.69
2024-11-30,AFTERPAY_PBI,1614,5312,247616.68
2024-11-30,AMAZON_PAYMENTS,53,186,8550.6
2024-11-30,Amex,150,515,26162.05
2024-11-30,Discover,79,263,12814.15
2024-11-30,DW_APPLE_PAY,1139,2963,145137.89
2024-11-30,FLOW_HOSTED_CHECKOUT,62,108,12922.77
2024-11-30,GIFT_CERTIFICATE,3,4,211.99
2024-11-30,Klarna,1354,4689,222860.65
2024-11-30,MasterCard,1066,3152,150892.28
2024-11-30,PayPal,616,2200,101793.7
2024-11-30,Visa,3104,9290,431593.83
2024-12-01,(not set),25,41,2860.67
2024-12-01,AFTERPAY_PBI,1621,5234,248025.99
2024-12-01,AMAZON_PAYMENTS,38,96,5234.97
2024-12-01,Amex,204,655,33947.45
2024-12-01,Discover,97,245,12372.68
2024-12-01,DW_APPLE_PAY,1196,3285,158899.61
2024-12-01,FLOW_HOSTED_CHECKOUT,61,80,9140.09
2024-12-01,Klarna,1497,5092,244315.5
2024-12-01,MasterCard,1197,3839,176315.6
2024-12-01,PayPal,645,2157,102418.78
2024-12-01,Visa,3429,10062,480875.29
2024-12-02,(not set),19,40,2292.59
2024-12-02,AFTERPAY_PBI,2485,8438,368230.34
2024-12-02,AMAZON_PAYMENTS,84,266,12722.65
2024-12-02,Amex,282,1150,52455.02
2024-12-02,Discover,164,564,25552.68
2024-12-02,DW_APPLE_PAY,1759,4678,217842.37
2024-12-02,FLOW_HOSTED_CHECKOUT,58,88,9782.95
2024-12-02,GIFT_CERTIFICATE,11,141,2001.32
2024-12-02,Klarna,2100,7311,323842.89
2024-12-02,MasterCard,2103,6897,302430.72
2024-12-02,PayPal,1015,3607,155643.32
2024-12-02,Visa,5859,18623,800408.23
2024-12-03,(not set),25,39,2261.9
2024-12-03,AFTERPAY_PBI,2097,7127,311392.24
2024-12-03,AMAZON_PAYMENTS,64,260,10822.59
2024-12-03,Amex,209,846,39126.12
2024-12-03,Discover,125,456,20563.39
2024-12-03,DW_APPLE_PAY,1558,4606,203062.98
2024-12-03,FLOW_HOSTED_CHECKOUT,52,79,8330.7
2024-12-03,GIFT_CERTIFICATE,3,3,182.9
2024-12-03,Klarna,1823,6364,272340.54
2024-12-03,MasterCard,1679,5343,231064.68
2024-12-03,PayPal,852,3240,133928.56
2024-12-03,Visa,4615,14581,620325.54
2024-12-04,(not set),23,34,1927.01
2024-12-04,AFTERPAY_PBI,1412,4509,201267.04
2024-12-04,AMAZON_PAYMENTS,46,159,6822.05
2024-12-04,Amex,124,512,23184.04
2024-12-04,Discover,86,267,12066.3
2024-12-04,DW_APPLE_PAY,1057,2705,123541.23
2024-12-04,FLOW_HOSTED_CHECKOUT,44,71,8079.52
2024-12-04,GIFT_CERTIFICATE,3,3,127
2024-12-04,Klarna,1266,4298,184355.5
2024-12-04,MasterCard,1103,3173,140998.63
2024-12-04,PayPal,563,1973,82812.18
2024-12-04,Visa,3159,9278,402018.6
2024-12-05,(not set),20,43,1985.9
2024-12-05,AFTERPAY_PBI,1728,5535,245399.93
2024-12-05,AMAZON_PAYMENTS,45,124,5403.41
2024-12-05,Amex,131,450,21357.92
2024-12-05,Discover,108,340,14983.52
2024-12-05,DW_APPLE_PAY,1218,3176,142150.67
2024-12-05,FLOW_HOSTED_CHECKOUT,43,66,8115.83
2024-12-05,GIFT_CERTIFICATE,10,139,1805.74
2024-12-05,Klarna,1520,5061,223439.27
2024-12-05,MasterCard,1308,4076,178436.07
2024-12-05,PayPal,620,2159,91595.41
2024-12-05,Visa,3901,11408,494284.17
2024-12-06,(not set),25,66,3073.24
2024-12-06,AFTERPAY_PBI,1390,4485,188624.21
2024-12-06,AMAZON_PAYMENTS,48,178,7579.5
2024-12-06,Amex,86,351,15114.47
2024-12-06,Discover,54,144,6445.37
2024-12-06,DW_APPLE_PAY,944,2318,103066.92
2024-12-06,FLOW_HOSTED_CHECKOUT,44,58,7459.45
2024-12-06,Klarna,1160,3601,156886.37
2024-12-06,MasterCard,969,2867,117908.55
2024-12-06,PayPal,488,1606,67050.11
2024-12-06,Visa,2817,8051,332907.42
2024-12-07,(not set),14,48,2175.78
2024-12-07,AFTERPAY_PBI,1327,4088,182111.84
2024-12-07,AMAZON_PAYMENTS,46,152,7305.31
2024-12-07,Amex,99,311,15409.39
2024-12-07,Discover,69,243,10913.89
2024-12-07,DW_APPLE_PAY,833,2104,98188.82
2024-12-07,FLOW_HOSTED_CHECKOUT,43,64,8083.88
2024-12-07,GIFT_CERTIFICATE,1,2,99.96
2024-12-07,Klarna,1122,3693,162957.36
2024-12-07,MasterCard,878,2583,113528.26
2024-12-07,PayPal,475,1537,67727.04
2024-12-07,Visa,2512,6739,294911.61
2024-12-08,(not set),22,51,2625.18
2024-12-08,AFTERPAY_PBI,1349,4354,190170.38
2024-12-08,AMAZON_PAYMENTS,51,116,5706.92
2024-12-08,Amex,123,446,20843.19
2024-12-08,Discover,87,245,10971.93
2024-12-08,DW_APPLE_PAY,884,2171,99724.76
2024-12-08,FLOW_HOSTED_CHECKOUT,59,80,10334.54
2024-12-08,Klarna,1301,4285,186891.91
2024-12-08,MasterCard,979,2864,122805.07
2024-12-08,PayPal,537,1752,75551.17
2024-12-08,Visa,2864,7936,346171.54
2024-12-09,(not set),26,37,2080.41
2024-12-09,AFTERPAY_PBI,1306,3861,181110.84
2024-12-09,AMAZON_PAYMENTS,41,133,6510.7
2024-12-09,Amex,149,431,23393.59
2024-12-09,Discover,62,165,8120.82
2024-12-09,DW_APPLE_PAY,799,1911,90563.03
2024-12-09,FLOW_HOSTED_CHECKOUT,68,95,11948.36
2024-12-09,GIFT_CERTIFICATE,1,1,49
2024-12-09,Klarna,1211,3826,178105.98
2024-12-09,MasterCard,1010,2811,127830.9
2024-12-09,PayPal,533,1804,80782.03
2024-12-09,Visa,2728,7639,341386.32
2024-12-10,(not set),10,14,1332.62
2024-12-10,AFTERPAY_PBI,1219,3412,162252.04
2024-12-10,AMAZON_PAYMENTS,42,122,5868.73
2024-12-10,Amex,111,350,17339.02
2024-12-10,Discover,68,221,9678.56
2024-12-10,DW_APPLE_PAY,801,1787,87605.4
2024-12-10,FLOW_HOSTED_CHECKOUT,44,64,7474.2
2024-12-10,GIFT_CERTIFICATE,1,1,101.57
2024-12-10,Klarna,1050,3078,146112.52
2024-12-10,MasterCard,841,2142,101784.61
2024-12-10,PayPal,506,1496,69770.28
2024-12-10,Visa,2422,6291,286038.77
2024-12-11,(not set),7,16,1103.54
2024-12-11,AFTERPAY_PBI,1201,3703,168810.64
2024-12-11,AMAZON_PAYMENTS,45,149,5789.84
2024-12-11,Amex,91,286,12549.08
2024-12-11,Discover,65,198,10035.65
2024-12-11,DW_APPLE_PAY,819,1910,89997.85
2024-12-11,FLOW_HOSTED_CHECKOUT,48,78,9859.14
2024-12-11,GIFT_CERTIFICATE,1,1,64.5
2024-12-11,Klarna,1139,3543,162104.75
2024-12-11,MasterCard,949,2546,113864.34
2024-12-11,PayPal,536,1736,74055.91
2024-12-11,Visa,2773,7330,330352.23
2024-12-12,(not set),20,41,2268.89
2024-12-12,AFTERPAY_PBI,1335,3908,183987.19
2024-12-12,AMAZON_PAYMENTS,44,114,5816.42
2024-12-12,Amex,113,363,17380.74
2024-12-12,Discover,65,174,7535.74
2024-12-12,DW_APPLE_PAY,924,2171,102797.41
2024-12-12,FLOW_HOSTED_CHECKOUT,51,73,9782.86
2024-12-12,Klarna,1204,3798,171555.12
2024-12-12,MasterCard,894,2442,110313.23
2024-12-12,PayPal,459,1408,59792.51
2024-12-12,Visa,2998,7805,351705.28
2024-12-13,(not set),9,13,829.82
2024-12-13,AFTERPAY_PBI,1558,4674,218910.41
2024-12-13,AMAZON_PAYMENTS,34,93,3996.14
2024-12-13,Amex,90,251,13013.18
2024-12-13,Discover,68,205,8622.78
2024-12-13,DW_APPLE_PAY,987,2356,111442.37
2024-12-13,FLOW_HOSTED_CHECKOUT,36,51,6318.67
2024-12-13,GIFT_CERTIFICATE,3,5,306.98
2024-12-13,Klarna,1387,4130,199488.59
2024-12-13,MasterCard,1049,2770,128341.96
2024-12-13,PayPal,518,1579,74893.8
2024-12-13,Visa,3268,8460,393883.51
2024-12-14,(not set),9,21,1309.92
2024-12-14,AFTERPAY_PBI,1369,3900,193490.37
2024-12-14,AMAZON_PAYMENTS,43,156,6162.33
2024-12-14,Amex,126,361,20982.57
2024-12-14,Discover,67,195,9608.88
2024-12-14,DW_APPLE_PAY,864,1976,100813.1
2024-12-14,FLOW_HOSTED_CHECKOUT,45,73,9190.52
2024-12-14,GIFT_CERTIFICATE,2,2,71.03
2024-12-14,Klarna,1257,3871,184015.65
2024-12-14,MasterCard,974,2438,119427.49
2024-12-14,PayPal,512,1451,71201.21
2024-12-14,Visa,2761,6972,343115.99
2024-12-15,(not set),13,20,1344.65
2024-12-15,AFTERPAY_PBI,1228,3701,175085.81
2024-12-15,AMAZON_PAYMENTS,41,110,5681.04
2024-12-15,Amex,110,273,15557.73
2024-12-15,Discover,64,146,8155.36
2024-12-15,DW_APPLE_PAY,710,1537,81521.33
2024-12-15,FLOW_HOSTED_CHECKOUT,57,96,10137.09
2024-12-15,GIFT_CERTIFICATE,2,6,245.98
2024-12-15,Klarna,1096,3321,160656.72
2024-12-15,MasterCard,847,2176,104612.95
