date,channel,user_type,quantity
2025-07-11,SMS,(not set),12
2025-07-11,SMS,established,1029
2025-07-11,SMS,new,637
2025-07-11,Unassigned,(not set),2
2025-07-11,Unassigned,established,25
2025-07-11,Unassigned,new,8
2025-07-12,Affiliates,established,318
2025-07-12,Affiliates,new,620
2025-07-12,Cross-network,new,23
2025-07-12,Direct,(not set),2
2025-07-12,Direct,established,402
2025-07-12,Direct,new,1332
2025-07-12,Display,new,4
2025-07-12,Email,established,811
2025-07-12,Email,new,833
2025-07-12,Mobile Push Notifications,established,537
2025-07-12,Mobile Push Notifications,new,94
2025-07-12,Organic Search,(not set),1
2025-07-12,Organic Search,established,80
2025-07-12,Organic Search,new,381
2025-07-12,Organic Shopping,new,20
2025-07-12,Organic Social,established,20
2025-07-12,Organic Social,new,10
2025-07-12,Paid Search,(not set),2
2025-07-12,Paid Search,established,374
2025-07-12,Paid Search,new,1533
2025-07-12,Paid Social,(not set),7
2025-07-12,Paid Social,established,287
2025-07-12,Paid Social,new,241
2025-07-12,Payment Redirects,new,3
2025-07-12,Referral,established,8
2025-07-12,Referral,new,3
2025-07-12,SMS,(not set),7
2025-07-12,SMS,established,777
2025-07-12,SMS,new,513
2025-07-12,Unassigned,(not set),2
2025-07-12,Unassigned,established,16
2025-07-12,Unassigned,new,14
2025-07-13,Affiliates,(not set),12
2025-07-13,Affiliates,established,348
2025-07-13,Affiliates,new,727
2025-07-13,Cross-network,new,22
2025-07-13,Direct,(not set),1
2025-07-13,Direct,established,636
2025-07-13,Direct,new,1328
2025-07-13,Email,(not set),9
2025-07-13,Email,established,690
2025-07-13,Email,new,794
2025-07-13,Mobile Push Notifications,established,592
2025-07-13,Mobile Push Notifications,new,70
2025-07-13,Organic Search,established,164
2025-07-13,Organic Search,new,373
2025-07-13,Organic Shopping,new,6
2025-07-13,Organic Social,established,18
2025-07-13,Organic Social,new,13
2025-07-13,Paid Other,established,6
2025-07-13,Paid Search,(not set),1
2025-07-13,Paid Search,established,494
2025-07-13,Paid Search,new,1744
2025-07-13,Paid Social,established,278
2025-07-13,Paid Social,new,208
2025-07-13,Referral,established,6
2025-07-13,Referral,new,10
2025-07-13,SMS,(not set),4
2025-07-13,SMS,established,882
2025-07-13,SMS,new,565
2025-07-13,Unassigned,established,15
2025-07-13,Unassigned,new,29
2025-07-14,Affiliates,established,105
2025-07-14,Affiliates,new,305
2025-07-14,Cross-network,new,11
2025-07-14,Direct,(not set),1
2025-07-14,Direct,established,258
2025-07-14,Direct,new,543
2025-07-14,Email,established,218
2025-07-14,Email,new,210
2025-07-14,Mobile Push Notifications,established,184
2025-07-14,Mobile Push Notifications,new,28
2025-07-14,Organic Search,established,72
2025-07-14,Organic Search,new,157
2025-07-14,Organic Shopping,established,3
2025-07-14,Organic Shopping,new,17
2025-07-14,Organic Social,established,9
2025-07-14,Organic Social,new,10
2025-07-14,Paid Search,(not set),14
2025-07-14,Paid Search,established,212
2025-07-14,Paid Search,new,881
2025-07-14,Paid Social,(not set),2
2025-07-14,Paid Social,established,166
2025-07-14,Paid Social,new,101
2025-07-14,Referral,established,2
2025-07-14,SMS,established,180
2025-07-14,SMS,new,133
2025-07-14,Unassigned,established,1
2025-07-14,Unassigned,new,24
2025-07-15,Affiliates,(not set),6
2025-07-15,Affiliates,established,401
2025-07-15,Affiliates,new,767
2025-07-15,Cross-network,new,23
2025-07-15,Direct,(not set),16
2025-07-15,Direct,established,648
2025-07-15,Direct,new,1572
2025-07-15,Email,established,944
2025-07-15,Email,new,721
2025-07-15,Mobile Push Notifications,established,865
2025-07-15,Mobile Push Notifications,new,101
2025-07-15,Organic Search,(not set),71
2025-07-15,Organic Search,established,168
2025-07-15,Organic Search,new,432
2025-07-15,Organic Shopping,new,20
2025-07-15,Organic Social,established,38
2025-07-15,Organic Social,new,13
2025-07-15,Paid Other,established,10
2025-07-15,Paid Search,(not set),2
2025-07-15,Paid Search,established,658
2025-07-15,Paid Search,new,2117
2025-07-15,Paid Social,(not set),1
2025-07-15,Paid Social,established,457
2025-07-15,Paid Social,new,332
2025-07-15,Referral,established,17
2025-07-15,Referral,new,5
2025-07-15,SMS,(not set),5
2025-07-15,SMS,established,862
2025-07-15,SMS,new,670
2025-07-15,Unassigned,(not set),4
2025-07-15,Unassigned,established,6
2025-07-15,Unassigned,new,4
2025-07-16,Affiliates,established,401
2025-07-16,Affiliates,new,936
2025-07-16,Cross-network,new,13
2025-07-16,Direct,established,540
2025-07-16,Direct,new,1920
2025-07-16,Email,(not set),7
2025-07-16,Email,established,743
2025-07-16,Email,new,798
2025-07-16,Mobile Push Notifications,established,751
2025-07-16,Mobile Push Notifications,new,71
2025-07-16,Organic Search,established,181
2025-07-16,Organic Search,new,535
2025-07-16,Organic Shopping,new,10
2025-07-16,Organic Social,established,38
2025-07-16,Organic Social,new,28
2025-07-16,Paid Search,(not set),6
2025-07-16,Paid Search,established,637
2025-07-16,Paid Search,new,2033
2025-07-16,Paid Social,established,435
2025-07-16,Paid Social,new,419
2025-07-16,Referral,established,3
2025-07-16,Referral,new,2
2025-07-16,SMS,established,1035
2025-07-16,SMS,new,612
2025-07-16,Unassigned,(not set),5
2025-07-16,Unassigned,established,14
2025-07-16,Unassigned,new,18
2025-07-17,Affiliates,(not set),7
2025-07-17,Affiliates,established,410
2025-07-17,Affiliates,new,955
2025-07-17,Cross-network,new,22
2025-07-17,Direct,(not set),2
2025-07-17,Direct,established,734
2025-07-17,Direct,new,1777
2025-07-17,Email,(not set),5
2025-07-17,Email,established,824
2025-07-17,Email,new,577
2025-07-17,Mobile Push Notifications,established,834
2025-07-17,Mobile Push Notifications,new,81
2025-07-17,Organic Search,(not set),4
2025-07-17,Organic Search,established,138
2025-07-17,Organic Search,new,361
2025-07-17,Organic Shopping,established,4
2025-07-17,Organic Shopping,new,27
2025-07-17,Organic Social,established,73
2025-07-17,Organic Social,new,98
2025-07-17,Paid Search,(not set),2
2025-07-17,Paid Search,established,731
2025-07-17,Paid Search,new,2183
2025-07-17,Paid Social,(not set),3
2025-07-17,Paid Social,established,443
2025-07-17,Paid Social,new,561
2025-07-17,Referral,established,23
2025-07-17,Referral,new,9
2025-07-17,SMS,(not set),11
2025-07-17,SMS,established,673
2025-07-17,SMS,new,527
2025-07-17,Unassigned,(not set),5
2025-07-17,Unassigned,established,4
2025-07-17,Unassigned,new,33
2025-07-18,Affiliates,(not set),8
2025-07-18,Affiliates,established,374
2025-07-18,Affiliates,new,943
2025-07-18,Cross-network,new,24
2025-07-18,Direct,established,689
2025-07-18,Direct,new,1879
2025-07-18,Email,(not set),23
2025-07-18,Email,established,1052
2025-07-18,Email,new,1002
2025-07-18,Mobile Push Notifications,established,997
2025-07-18,Mobile Push Notifications,new,93
2025-07-18,Organic Search,established,176
2025-07-18,Organic Search,new,453
2025-07-18,Organic Shopping,established,5
2025-07-18,Organic Shopping,new,26
2025-07-18,Organic Social,established,28
2025-07-18,Organic Social,new,73
2025-07-18,Paid Search,(not set),14
2025-07-18,Paid Search,established,680
2025-07-18,Paid Search,new,2316
2025-07-18,Paid Social,(not set),7
2025-07-18,Paid Social,established,523
2025-07-18,Paid Social,new,481
2025-07-18,Referral,established,11
2025-07-18,Referral,new,11
2025-07-18,SMS,(not set),4
2025-07-18,SMS,established,542
2025-07-18,SMS,new,583
2025-07-18,Unassigned,established,10
2025-07-18,Unassigned,new,42
2025-07-19,Affiliates,established,274
2025-07-19,Affiliates,new,833
2025-07-19,Cross-network,new,17
2025-07-19,Direct,established,479
2025-07-19,Direct,new,1668
2025-07-19,Email,(not set),9
2025-07-19,Email,established,717
2025-07-19,Email,new,796
2025-07-19,Mobile Push Notifications,established,852
2025-07-19,Mobile Push Notifications,new,61
2025-07-19,Organic Search,(not set),48
2025-07-19,Organic Search,established,178
2025-07-19,Organic Search,new,458
2025-07-19,Organic Shopping,established,1
2025-07-19,Organic Shopping,new,13
2025-07-19,Organic Social,established,31
2025-07-19,Organic Social,new,36
2025-07-19,Paid Search,established,719
2025-07-19,Paid Search,new,2114
2025-07-19,Paid Social,(not set),7
2025-07-19,Paid Social,established,433
2025-07-19,Paid Social,new,560
2025-07-19,Referral,established,15
2025-07-19,Referral,new,11
2025-07-19,SMS,established,544
2025-07-19,SMS,new,504
2025-07-19,Unassigned,(not set),12
2025-07-19,Unassigned,established,6
2025-07-19,Unassigned,new,24
2025-07-20,Affiliates,(not set),2
2025-07-20,Affiliates,established,341
2025-07-20,Affiliates,new,849
2025-07-20,Cross-network,new,20
2025-07-20,Direct,(not set),2
2025-07-20,Direct,established,547
2025-07-20,Direct,new,1638
2025-07-20,Email,(not set),6
2025-07-20,Email,established,688
2025-07-20,Email,new,642
2025-07-20,Mobile Push Notifications,established,523
2025-07-20,Mobile Push Notifications,new,47
2025-07-20,Organic Search,established,183
2025-07-20,Organic Search,new,467
2025-07-20,Organic Shopping,established,1
2025-07-20,Organic Shopping,new,5
2025-07-20,Organic Social,established,3
2025-07-20,Organic Social,new,39
2025-07-20,Paid Search,(not set),3
2025-07-20,Paid Search,established,743
2025-07-20,Paid Search,new,2276
2025-07-20,Paid Social,established,392
2025-07-20,Paid Social,new,520
2025-07-20,Referral,established,11
2025-07-20,Referral,new,9
2025-07-20,SMS,established,580
2025-07-20,SMS,new,453
2025-07-20,Unassigned,established,16
2025-07-20,Unassigned,new,13
2025-07-21,Affiliates,(not set),4
2025-07-21,Affiliates,established,311
2025-07-21,Affiliates,new,759
2025-07-21,Cross-network,new,11
2025-07-21,Direct,established,586
2025-07-21,Direct,new,1821
2025-07-21,Email,(not set),4
2025-07-21,Email,established,494
2025-07-21,Email,new,669
2025-07-21,Mobile Push Notifications,established,673
2025-07-21,Mobile Push Notifications,new,62
2025-07-21,Organic Search,(not set),4
2025-07-21,Organic Search,established,96
2025-07-21,Organic Search,new,458
2025-07-21,Organic Shopping,established,3
2025-07-21,Organic Shopping,new,30
2025-07-21,Organic Social,established,94
2025-07-21,Organic Social,new,19
2025-07-21,Paid Other,established,4
2025-07-21,Paid Search,(not set),2
2025-07-21,Paid Search,established,703
2025-07-21,Paid Search,new,2020
2025-07-21,Paid Social,(not set),1
2025-07-21,Paid Social,established,330
2025-07-21,Paid Social,new,389
2025-07-21,Referral,established,13
2025-07-21,Referral,new,19
2025-07-21,SMS,(not set),4
2025-07-21,SMS,established,643
2025-07-21,SMS,new,500
2025-07-21,Unassigned,established,7
2025-07-21,Unassigned,new,34
2025-07-22,Affiliates,established,364
2025-07-22,Affiliates,new,771
2025-07-22,Cross-network,new,13
2025-07-22,Direct,(not set),2
2025-07-22,Direct,established,492
2025-07-22,Direct,new,1477
2025-07-22,Email,(not set),12
2025-07-22,Email,established,444
2025-07-22,Email,new,561
2025-07-22,Mobile Push Notifications,established,630
2025-07-22,Mobile Push Notifications,new,97
2025-07-22,Organic Search,established,113
2025-07-22,Organic Search,new,394
2025-07-22,Organic Shopping,new,22
2025-07-22,Organic Social,established,19
2025-07-22,Organic Social,new,36
2025-07-22,Paid Other,established,6
2025-07-22,Paid Search,(not set),3
2025-07-22,Paid Search,established,603
2025-07-22,Paid Search,new,2058
2025-07-22,Paid Social,established,347
2025-07-22,Paid Social,new,411
2025-07-22,Referral,established,15
2025-07-22,Referral,new,26
2025-07-22,SMS,(not set),5
2025-07-22,SMS,established,498
2025-07-22,SMS,new,438
2025-07-22,Unassigned,(not set),2
2025-07-22,Unassigned,established,23
2025-07-22,Unassigned,new,10
2025-07-23,Affiliates,(not set),11
2025-07-23,Affiliates,established,380
2025-07-23,Affiliates,new,888
2025-07-23,Cross-network,established,1
2025-07-23,Cross-network,new,12
2025-07-23,Direct,(not set),13
2025-07-23,Direct,established,611
2025-07-23,Direct,new,1609
2025-07-23,Email,established,460
2025-07-23,Email,new,518
2025-07-23,Mobile Push Notifications,established,593
2025-07-23,Mobile Push Notifications,new,77
2025-07-23,Organic Search,(not set),2
2025-07-23,Organic Search,established,131
2025-07-23,Organic Search,new,443
2025-07-23,Organic Shopping,established,3
2025-07-23,Organic Shopping,new,9
2025-07-23,Organic Social,(not set),3
2025-07-23,Organic Social,established,1
2025-07-23,Organic Social,new,47
2025-07-23,Paid Search,established,590
2025-07-23,Paid Search,new,2143
2025-07-23,Paid Social,(not set),1
2025-07-23,Paid Social,established,335
2025-07-23,Paid Social,new,490
2025-07-23,Referral,established,12
2025-07-23,Referral,new,11
2025-07-23,SMS,established,493
2025-07-23,SMS,new,388
2025-07-23,Unassigned,established,24
2025-07-23,Unassigned,new,18
2025-07-24,Affiliates,established,338
2025-07-24,Affiliates,new,863
2025-07-24,Cross-network,new,16
2025-07-24,Direct,established,764
2025-07-24,Direct,new,1702
2025-07-24,Email,(not set),8
2025-07-24,Email,established,572
2025-07-24,Email,new,687
2025-07-24,Mobile Push Notifications,established,826
2025-07-24,Mobile Push Notifications,new,84
2025-07-24,Organic Search,established,172
2025-07-24,Organic Search,new,544
2025-07-24,Organic Shopping,established,6
2025-07-24,Organic Shopping,new,17
2025-07-24,Organic Social,established,22
2025-07-24,Organic Social,new,38
2025-07-24,Paid Search,(not set),1
2025-07-24,Paid Search,established,756
2025-07-24,Paid Search,new,2357
2025-07-24,Paid Social,(not set),2
2025-07-24,Paid Social,established,450
2025-07-24,Paid Social,new,478
2025-07-24,Referral,established,14
2025-07-24,Referral,new,4
2025-07-24,SMS,(not set),7
2025-07-24,SMS,established,637
2025-07-24,SMS,new,484
2025-07-24,Unassigned,(not set),4
2025-07-24,Unassigned,established,53
2025-07-24,Unassigned,new,32
2025-07-25,Affiliates,(not set),6
2025-07-25,Affiliates,established,299
2025-07-25,Affiliates,new,998
2025-07-25,Cross-network,new,9
2025-07-25,Direct,(not set),2
2025-07-25,Direct,established,747
2025-07-25,Direct,new,2172
2025-07-25,Email,established,635
2025-07-25,Email,new,603
2025-07-25,Mobile Push Notifications,established,743
2025-07-25,Mobile Push Notifications,new,82
2025-07-25,Organic Search,established,144
2025-07-25,Organic Search,new,436
2025-07-25,Organic Shopping,established,1
2025-07-25,Organic Shopping,new,7
2025-07-25,Organic Social,established,11
2025-07-25,Organic Social,new,41
2025-07-25,Paid Search,(not set),9
2025-07-25,Paid Search,established,678
2025-07-25,Paid Search,new,2617
2025-07-25,Paid Social,established,480
2025-07-25,Paid Social,new,522
2025-07-25,Referral,established,12
2025-07-25,Referral,new,2
2025-07-25,SMS,established,633
2025-07-25,SMS,new,401
2025-07-25,Unassigned,(not set),6
2025-07-25,Unassigned,established,11
2025-07-25,Unassigned,new,54
2025-07-26,Affiliates,(not set),5
2025-07-26,Affiliates,established,260
2025-07-26,Affiliates,new,659
2025-07-26,Cross-network,new,13
2025-07-26,Direct,(not set),2
2025-07-26,Direct,established,498
2025-07-26,Direct,new,1406
2025-07-26,Email,(not set),3
2025-07-26,Email,established,506
2025-07-26,Email,new,367
2025-07-26,Mobile Push Notifications,established,561
2025-07-26,Mobile Push Notifications,new,58
2025-07-26,Organic Search,(not set),1
2025-07-26,Organic Search,established,91
2025-07-26,Organic Search,new,353
2025-07-26,Organic Shopping,established,1
2025-07-26,Organic Shopping,new,15
2025-07-26,Organic Social,established,16
2025-07-26,Organic Social,new,21
2025-07-26,Paid Search,(not set),8
2025-07-26,Paid Search,established,602
2025-07-26,Paid Search,new,2038
2025-07-26,Paid Social,(not set),1
2025-07-26,Paid Social,established,349
2025-07-26,Paid Social,new,454
2025-07-26,Referral,established,4
2025-07-26,Referral,new,12
2025-07-26,SMS,established,450
2025-07-26,SMS,new,406
2025-07-26,Unassigned,established,25
2025-07-26,Unassigned,new,10
2025-07-27,Affiliates,(not set),8
2025-07-27,Affiliates,established,183
2025-07-27,Affiliates,new,689
2025-07-27,Cross-network,new,11
2025-07-27,Direct,(not set),3
2025-07-27,Direct,established,537
2025-07-27,Direct,new,1485
2025-07-27,Email,(not set),5
2025-07-27,Email,established,555
2025-07-27,Email,new,406
2025-07-27,Mobile Push Notifications,established,525
2025-07-27,Mobile Push Notifications,new,63
2025-07-27,Organic Search,established,97
2025-07-27,Organic Search,new,404
2025-07-27,Organic Shopping,established,8
2025-07-27,Organic Shopping,new,5
2025-07-27,Organic Social,established,19
2025-07-27,Organic Social,new,36
2025-07-27,Paid Search,(not set),14
2025-07-27,Paid Search,established,619
2025-07-27,Paid Search,new,2065
2025-07-27,Paid Social,established,326
2025-07-27,Paid Social,new,402
2025-07-27,Referral,established,25
2025-07-27,Referral,new,6
2025-07-27,SMS,(not set),4
2025-07-27,SMS,established,345
2025-07-27,SMS,new,385
2025-07-27,Unassigned,(not set),5
2025-07-27,Unassigned,established,24
2025-07-27,Unassigned,new,21
2025-07-28,Affiliates,established,181
2025-07-28,Affiliates,new,638
2025-07-28,Cross-network,new,11
2025-07-28,Direct,established,510
2025-07-28,Direct,new,1531
2025-07-28,Email,established,486
2025-07-28,Email,new,572
2025-07-28,Mobile Push Notifications,established,468
2025-07-28,Mobile Push Notifications,new,73
2025-07-28,Organic Search,established,132
