date,channel,sessions,revenue,purchases,engaged_sessions,shipping,tax
2025-03-12,Email,14614,48541.27,296,9260,1818.15,3276.57
2025-03-12,Mobile Push Notifications,5618,21673.77,141,4915,1146.18,1433.77
2025-03-12,Organic Search,17973,24832.21,161,12351,1753.35,1623.09
2025-03-12,Organic Shopping,463,1462.43,13,300,186.93,104.17
2025-03-12,Organic Social,1835,1682.88,13,1095,165.21,133.26
2025-03-12,Organic Video,277,0,0,1,0,0
2025-03-12,Paid Other,100,256.97,2,44,9.99,24.54
2025-03-12,Paid Search,53845,137829.5,1076,35904,10353.23,8951.18
2025-03-12,Paid Social,49758,38528.02,290,20677,2279.35,2348.26
2025-03-12,Paid Video,190,0,0,10,0,0
2025-03-12,Payment Redirects,2,0,0,2,0,0
2025-03-12,Referral,349,2773.52,10,203,166.44,60.44
2025-03-12,SMS,13675,47642.54,309,7637,2145.48,3049.36
2025-03-12,Unassigned,1708,5277.19,35,276,202.84,311.93
2025-03-13,Affiliates,5690,42710.05,279,2912,2360.61,2724.66
2025-03-13,Audio,1,0,0,1,0,0
2025-03-13,Direct,39549,82256.43,643,26662,5919.23,5485.04
2025-03-13,Display,1494,0,0,54,0,0
2025-03-13,Email,14757,30703.21,204,9186,1643.02,1946.3
2025-03-13,Mobile Push Notifications,5228,18231.79,137,4701,1122.14,1284.62
2025-03-13,Organic Search,16722,18617.46,137,11892,1363.22,1595.04
2025-03-13,Organic Shopping,368,868.24,8,228,70.96,64.65
2025-03-13,Organic Social,1862,2650.63,18,1133,132.91,175.79
2025-03-13,Organic Video,896,0,0,0,0,0
2025-03-13,Paid Other,91,0,0,51,0,0
2025-03-13,Paid Search,48030,98765.37,833,32190,7967.49,6169.28
2025-03-13,Paid Social,41393,27078.18,200,17839,1405.18,1615.85
2025-03-13,Paid Video,276,0,0,11,0,0
2025-03-13,Referral,486,55.02,1,190,15.83,40.48
2025-03-13,SMS,15007,30327.94,208,8123,1397.85,1981.83
2025-03-13,Unassigned,1527,3142.43,28,236,309.44,293.04
2025-03-14,Affiliates,4471,29700,202,2448,1249.79,1892.33
2025-03-14,Direct,39903,72536.11,582,25375,5172.9,4629.2
2025-03-14,Display,1371,0,0,53,0,0
2025-03-14,Email,14555,30841.02,206,8757,1589.05,2189.27
2025-03-14,Mobile Push Notifications,6151,14460.43,102,5414,934.38,952.52
2025-03-14,Organic Search,15854,26067.54,145,11288,1491.86,1993.2
2025-03-14,Organic Shopping,332,335.95,4,221,44.96,21.74
2025-03-14,Organic Social,1644,1527.52,12,977,74.93,55.8
2025-03-14,Organic Video,93,0,0,5,0,0
2025-03-14,Paid Other,105,67.99,1,64,9.99,6.46
2025-03-14,Paid Search,49683,91887.95,765,33424,7015.73,5921.44
2025-03-14,Paid Social,34827,27467.07,197,13880,1462.84,1626.29
2025-03-14,Paid Video,183,0,0,13,0,0
2025-03-14,Referral,326,690.39,5,177,42.87,185.95
2025-03-14,SMS,12722,25788.29,171,6546,1029.09,1616.05
2025-03-14,Unassigned,1752,3470.29,25,320,259.44,168.05
2025-03-15,Affiliates,4806,32358.67,214,2563,1869.89,1996.92
2025-03-15,Direct,41820,80125.15,623,27728,5062.24,5568.43
2025-03-15,Display,822,0,0,49,0,0
2025-03-15,Email,15378,28961.31,200,9261,1482.42,1945.97
2025-03-15,Mobile Push Notifications,6303,13801.62,98,5452,956.39,971.28
2025-03-15,Organic Search,17420,20710.42,133,12331,1390.63,1397.56
2025-03-15,Organic Shopping,460,666.32,7,281,70.96,39.04
2025-03-15,Organic Social,2039,2988.7,24,1237,150.82,212.44
2025-03-15,Organic Video,24,0,0,3,0,0
2025-03-15,Paid Other,130,0,0,65,0,0
2025-03-15,Paid Search,52484,93586.67,760,34365,6878.94,6097.52
2025-03-15,Paid Social,39212,27188.61,186,15636,1214.01,1559.3
2025-03-15,Paid Video,180,0,0,11,0,0
2025-03-15,Referral,302,570.41,5,138,56.41,124.24
2025-03-15,SMS,15701,24532.89,175,8637,1313.96,1542.68
2025-03-15,Unassigned,1650,2811.25,20,312,89.91,201.44
2025-03-16,Affiliates,5280,31918.51,216,2752,2072.82,1944.68
2025-03-16,Direct,44569,79328.03,620,30303,5218.9,5211.16
2025-03-16,Display,904,0,0,67,0,0
2025-03-16,Email,14987,30433.46,212,8991,1407.71,1983.81
2025-03-16,Mobile Push Notifications,5742,11364.12,79,5096,578.56,686.51
2025-03-16,Organic Search,18748,22347.55,139,13447,1353.25,1798.26
2025-03-16,Organic Shopping,625,1315.04,12,407,99.9,92.48
2025-03-16,Organic Social,2154,3646.02,26,1311,190.47,112.62
2025-03-16,Organic Video,13,0,0,4,0,0
2025-03-16,Paid Other,117,0,0,60,0,0
2025-03-16,Paid Search,50634,92796.47,766,34498,6966.12,6104.36
2025-03-16,Paid Social,46955,28183.35,214,19443,1554.7,1672.22
2025-03-16,Paid Video,200,0,0,16,0,0
2025-03-16,Referral,332,397.4,3,160,44.97,46.12
2025-03-16,SMS,13596,25504.16,173,7337,1204.02,1606.23
2025-03-16,Unassigned,1560,3269.81,23,251,144.86,205.99
2025-03-17,Affiliates,4705,34921.77,217,2634,2022.92,2179.83
2025-03-17,Direct,41852,76533.64,565,27840,5339.26,5152
2025-03-17,Display,1745,84.98,1,57,9.99,7.6
2025-03-17,Email,16400,34209.1,226,10164,1921.4,2369.69
2025-03-17,Mobile Push Notifications,6338,13964.08,113,5538,953.19,932.59
2025-03-17,Organic Search,17605,19608.64,139,12373,1503.13,1342.26
2025-03-17,Organic Shopping,568,1524.24,14,365,99.9,83.16
2025-03-17,Organic Social,2182,2439.4,14,1259,54.95,166.58
2025-03-17,Organic Video,19,0,0,0,0,0
2025-03-17,Paid Other,95,55.3,1,56,9.99,4.56
2025-03-17,Paid Search,43734,82485.12,620,30423,6278.81,5245.36
2025-03-17,Paid Social,38985,18056.53,131,15238,1018.28,1074.43
2025-03-17,Paid Video,173,0,0,23,0,0
2025-03-17,Referral,407,670.98,3,203,44.08,205.35
2025-03-17,SMS,14320,29000.75,198,8345,1383.94,1857.75
2025-03-17,Unassigned,1508,2570.14,18,242,160.87,264.94
2025-03-18,Affiliates,5213,31450.74,210,2776,2026.03,1873.99
2025-03-18,Direct,39747,78908.12,593,26328,5810.13,4972.54
2025-03-18,Display,1108,128,1,69,43,11.97
2025-03-18,Email,17895,37257.31,270,10817,2035.91,2223.41
2025-03-18,Mobile Push Notifications,6208,13409.12,84,5324,775.53,1000.37
2025-03-18,Organic Search,16937,18947.5,138,11884,1137.92,1204.72
2025-03-18,Organic Shopping,445,1211.68,11,289,94.91,85.89
2025-03-18,Organic Social,2028,1610.91,13,1188,95.94,102.66
2025-03-18,Organic Video,13,0,0,0,0,0
2025-03-18,Paid Other,101,0,0,46,0,0
2025-03-18,Paid Search,45003,92250.06,686,30773,6941.71,5841.56
2025-03-18,Paid Social,37335,23410.12,185,15615,1382.77,1468.83
2025-03-18,Paid Video,174,0,0,12,0,0
2025-03-18,Referral,387,406.4,4,200,29.97,15.33
2025-03-18,SMS,13333,34529.28,235,7564,1726.7,2252.38
2025-03-18,Unassigned,1659,2117.14,17,233,99.9,143.44
2025-03-19,Affiliates,4767,43314.09,264,2740,1668.34,2586.39
2025-03-19,Direct,39672,96021.05,695,26329,4422.64,6160.98
2025-03-19,Display,1008,0,0,62,0,0
2025-03-19,Email,14190,44176.02,286,8754,1327.75,2470.68
2025-03-19,Mobile Push Notifications,6356,20636.31,132,5486,551.73,1289.56
2025-03-19,Organic Search,16072,23729.76,153,11460,1512.74,1703.14
2025-03-19,Organic Shopping,479,1270.62,11,310,92.95,105.21
2025-03-19,Organic Social,2273,2022.18,16,1382,54.95,116.38
2025-03-19,Organic Video,104,0,0,1,0,0
2025-03-19,Paid Other,116,295,3,73,19.98,9.37
2025-03-19,Paid Search,47541,112131.32,850,31774,6059.78,6973.42
2025-03-19,Paid Social,45453,31307.77,236,18658,1406.1,1952.43
2025-03-19,Paid Video,186,0,0,10,0,0
2025-03-19,Referral,370,337.01,3,198,39.85,57.53
2025-03-19,SMS,13053,43574.44,289,7100,1184.15,2768.5
2025-03-19,Unassigned,1753,5791.09,30,214,127.92,386.9
2025-03-20,Affiliates,4812,37883.04,244,2692,1611.78,2421.77
2025-03-20,Direct,39589,98855.17,749,26297,4431.26,5949.1
2025-03-20,Display,939,0,0,57,0,0
2025-03-20,Email,13848,42375.8,278,8620,1278.81,2878.6
2025-03-20,Mobile Push Notifications,6284,19529.59,131,5465,649.57,1315.26
2025-03-20,Organic Search,16227,26175.01,166,11465,990.58,1705.68
2025-03-20,Organic Shopping,398,1657.43,13,258,143.93,117.24
2025-03-20,Organic Social,2274,3191.28,22,1373,92.95,169.26
2025-03-20,Organic Video,405,0,0,0,0,0
2025-03-20,Paid Other,108,234.77,2,68,9.99,20.09
2025-03-20,Paid Search,49279,115131.88,869,32708,5426.68,7319.08
2025-03-20,Paid Social,47157,36629.26,251,20496,1191.05,2097.24
2025-03-20,Paid Video,289,0,0,15,0,0
2025-03-20,Referral,342,596.85,4,190,75.68,273.38
2025-03-20,SMS,12219,39918.54,262,7016,1017.36,2494.86
2025-03-20,Unassigned,1707,4888.84,30,230,145.9,322.83
2025-03-21,Affiliates,4803,31244.16,203,2606,1440.35,1935.62
2025-03-21,Direct,38850,70515.53,553,26527,4824.45,4726.09
2025-03-21,Display,935,0,0,54,0,0
2025-03-21,Email,14060,34282.45,213,8556,1562.77,2025.93
2025-03-21,Mobile Push Notifications,4504,10765.78,82,4095,561.52,685.88
2025-03-21,Organic Search,15517,19126.49,131,11240,1265.8,1395.35
2025-03-21,Organic Shopping,422,833.8,8,259,74.93,34.64
2025-03-21,Organic Social,2216,1014.93,8,1329,87.96,56.93
2025-03-21,Organic Video,114,0,0,1,0,0
2025-03-21,Paid Other,97,0,0,48,0,0
2025-03-21,Paid Search,46271,83029.55,682,30156,6256.32,5361.68
2025-03-21,Paid Social,45808,28848.36,206,19149,1612.8,1667.25
2025-03-21,Paid Video,227,0,0,15,0,0
2025-03-21,Referral,330,372.32,4,170,54.57,14.04
2025-03-21,SMS,14462,28242.42,186,7774,1299.92,1644.97
2025-03-21,Unassigned,1769,4765.84,25,249,193.88,233.63
2025-03-22,Affiliates,5062,34812.21,209,2730,1591.9,2113.54
2025-03-22,Direct,38562,61210.3,486,26657,4322.96,4140.28
2025-03-22,Display,972,0,0,53,0,0
2025-03-22,Email,14008,23920.28,155,8198,905.17,1763.36
2025-03-22,Mobile Push Notifications,5015,11549.47,72,4430,505.59,775.35
2025-03-22,Organic Search,17906,15297.81,102,12681,986.53,1102.65
2025-03-22,Organic Shopping,458,655.28,6,286,39.96,56.33
2025-03-22,Organic Social,2059,1345.77,12,1272,39.96,46.12
2025-03-22,Organic Video,193,0,0,1,0,0
2025-03-22,Paid Other,96,136.97,1,46,9.99,10.29
2025-03-22,Paid Search,44659,77648.58,632,30041,5363.79,4952.06
2025-03-22,Paid Social,43280,26289.07,184,17446,1335.94,1632.82
2025-03-22,Paid Video,174,0,0,9,0,0
2025-03-22,Payment Redirects,2,0,0,1,0,0
2025-03-22,Referral,310,919.27,4,128,64.01,55.52
2025-03-22,SMS,13300,22381.24,144,6585,1108.17,1411.63
2025-03-22,Unassigned,1577,2745.46,19,250,147.9,164.44
2025-03-23,Affiliates,5310,37018.57,242,2849,2081.7,2388.17
2025-03-23,Direct,43252,74586.23,550,29625,4561.13,5038.73
2025-03-23,Display,891,0,0,47,0,0
2025-03-23,Email,18252,41357.49,276,11624,1905.54,3040.86
2025-03-23,Mobile Push Notifications,5210,13225.13,87,4611,764.52,897.62
2025-03-23,Organic Search,18926,17942.63,122,13538,1194.75,1092.19
2025-03-23,Organic Shopping,510,1780.34,13,322,89.91,93.84
2025-03-23,Organic Social,2257,1710.88,12,1417,19.98,103.06
2025-03-23,Organic Video,110,0,0,0,0,0
2025-03-23,Paid Other,92,0,0,40,0,0
2025-03-23,Paid Search,49283,80946.1,644,33419,5921.37,5314.89
2025-03-23,Paid Social,49205,28151.29,187,20881,1243.89,1612.55
2025-03-23,Paid Video,181,0,0,12,0,0
2025-03-23,Referral,360,1602.77,6,180,34.11,312.3
2025-03-23,SMS,22217,43854.55,308,13651,2080.18,2710.75
2025-03-23,Unassigned,1638,3382.12,20,267,198.88,285.66
2025-03-24,Affiliates,5270,28738.12,197,2780,1800.65,1715.16
2025-03-24,Direct,41605,73675.74,532,28322,4541.72,4872.61
2025-03-24,Display,1465,0,0,51,0,0
2025-03-24,Email,18547,36928.59,261,11691,1846.44,2624.35
2025-03-24,Mobile Push Notifications,5565,9848.47,82,5053,708.43,605.18
2025-03-24,Organic Search,16942,16021.29,112,12110,1211.11,1063.57
2025-03-24,Organic Shopping,410,406.91,5,247,60.97,30.56
2025-03-24,Organic Social,2506,2006.21,14,1441,60.97,69.24
2025-03-24,Organic Video,70,0,0,0,0,0
2025-03-24,Paid Other,110,0,0,53,0,0
2025-03-24,Paid Search,44758,77039.99,592,30461,5870.42,4799.59
2025-03-24,Paid Social,42654,24042.06,155,18410,1100.15,1507.49
2025-03-24,Paid Video,182,0,0,13,0,0
2025-03-24,Referral,371,1276.48,7,186,117.9,343.84
2025-03-24,SMS,16560,37359.15,244,8997,1481.73,2342.1
2025-03-24,Unassigned,1537,3261.21,22,231,208.32,189.13
2025-03-25,Affiliates,4653,39302.09,246,2549,2637.94,2684.51
2025-03-25,Direct,39707,70799.71,554,26255,5560.95,4588.97
2025-03-25,Display,1063,0,0,51,0,0
2025-03-25,Email,15644,31615.92,208,9119,1595.95,1962.96
2025-03-25,Mobile Push Notifications,6604,11036.77,70,5839,521.65,796.35
2025-03-25,Organic Search,16318,20212.92,124,11458,1563.07,1678.37
2025-03-25,Organic Shopping,408,536.69,5,238,70.96,44.24
2025-03-25,Organic Social,2380,2256.67,15,1487,112.98,147.94
2025-03-25,Organic Video,48,0,0,4,0,0
2025-03-25,Paid Other,99,0,0,60,0,0
2025-03-25,Paid Search,45714,86703.32,633,31264,6271.21,5572.78
2025-03-25,Paid Social,35764,20631.37,161,15174,1366.96,1262.91
2025-03-25,Paid Video,175,0,0,15,0,0
2025-03-25,Payment Redirects,1,0,0,1,0,0
2025-03-25,Referral,344,725.73,6,181,83.71,99.79
2025-03-25,SMS,26037,30135.07,202,13557,1440.89,1941.87
2025-03-25,Unassigned,1805,2505.09,20,259,227.88,170.59
2025-03-26,Affiliates,4756,33331.37,231,2626,2264.76,2205.37
2025-03-26,Direct,38796,69784.23,540,26530,5056.09,4526.65
2025-03-26,Display,911,0,0,36,0,0
2025-03-26,Email,15695,35709.17,249,9907,1900.35,2186.11
2025-03-26,Mobile Push Notifications,5966,14168.94,94,5333,647.51,773.53
2025-03-26,Organic Search,15327,17093.75,117,11229,1050.94,1317.9
2025-03-26,Organic Shopping,369,581.32,4,241,29.98,44.56
2025-03-26,Organic Social,4865,3665.82,23,2924,90.94,180.6
2025-03-26,Organic Video,37,0,0,1,0,0
2025-03-26,Paid Other,109,279.91,1,54,0,23.44
2025-03-26,Paid Search,45448,75793.07,644,30541,6802.73,5005.27
2025-03-26,Paid Social,42289,23918.98,174,18572,1140.99,1427.17
2025-03-26,Paid Video,176,0,0,14,0,0
2025-03-26,Referral,348,1465.44,7,186,18.73,107.84
2025-03-26,SMS,12544,26160.16,179,6109,1403.12,1761.29
2025-03-26,Unassigned,1647,2811.41,20,245,249.35,152.42
2025-03-27,Affiliates,5287,35926.43,217,2579,1729.39,2247.07
2025-03-27,Direct,36762,85228.31,581,24538,4975.89,5769.95
2025-03-27,Display,827,0,0,31,0,0
2025-03-27,Email,14897,40300.79,231,8953,1397.36,2553.05
2025-03-27,Mobile Push Notifications,5265,15295.76,109,4667,995.33,1062.79
2025-03-27,Organic Search,15677,14291.66,102,11213,1094.42,1260.13
2025-03-27,Organic Shopping,384,582.97,6,248,49.95,43.08
2025-03-27,Organic Social,3084,1882.19,12,1880,82.96,105.79
2025-03-27,Organic Video,51,0,0,2,0,0
2025-03-27,Paid Other,79,0,0,42,0,0
2025-03-27,Paid Search,47891,94166.82,722,31584,7192.56,5967.34
2025-03-27,Paid Social,38794,28801.53,192,15963,1185.95,1680.05
2025-03-27,Paid Video,149,0,0,18,0,0
2025-03-27,Referral,291,1085.22,7,165,49.37,56.79
2025-03-27,SMS,13433,30904.35,198,7396,1402.02,2010.6
2025-03-27,Unassigned,1542,3621.5,20,221,223.91,245.41
2025-03-28,Affiliates,4413,35548.07,230,2479,1833.78,1994.58
2025-03-28,Direct,35173,73952.1,538,23264,4330.45,4662.23
2025-03-28,Display,917,394.77,1,35,0,15.8
2025-03-28,Email,12494,32978.15,220,7458,1372.09,2552.33
2025-03-28,Mobile Push Notifications,5767,13994.26,98,5061,757.4,780.88
2025-03-28,Organic Search,15490,19445.27,129,11026,1228.45,1016.61
2025-03-28,Organic Shopping,411,430.91,6,262,49.95,31.9
2025-03-28,Organic Social,2224,3285.56,23,1320,160.87,148.49
2025-03-28,Organic Video,395,0,0,1,0,0
2025-03-28,Paid Other,107,0,0,58,0,0
2025-03-28,Paid Search,41907,96362.47,714,28361,6494.26,6317.97
2025-03-28,Paid Social,36037,30488.55,202,14642,1461.85,1819.32
2025-03-28,Paid Video,195,0,0,17,0,0
2025-03-28,Referral,447,572.32,7,189,97,59.42
2025-03-28,SMS,12430,27390.73,183,6708,1174.06,1751.79
2025-03-28,Unassigned,1434,3026.78,14,203,70.96,228
2025-03-29,Affiliates,4414,31386.91,198,2321,1384.04,1908.95
2025-03-29,Direct,37362,68351.15,491,24780,4002.24,4645.2
2025-03-29,Display,572,0,0,47,0,0
2025-03-29,Email,12243,32101.56,191,7317,1230.16,2441.34
2025-03-29,Mobile Push Notifications,5021,13595.06,92,4435,630.44,918.19
2025-03-29,Organic Search,16155,20171.66,130,11543,1259.13,1330.52
2025-03-29,Organic Shopping,440,1512.11,12,274,94.91,108.03
2025-03-29,Organic Social,1888,2609.07,17,1086,79.92,120.9
2025-03-29,Organic Video,31,0,0,1,0,0
2025-03-29,Paid Other,107,0,0,53,0,0
2025-03-29,Paid Search,48594,92103.05,685,32402,5818.79,5915.84
2025-03-29,Paid Social,36835,26553.22,163,13928,1053.19,1442.78
2025-03-29,Paid Video,130,0,0,11,0,0
2025-03-29,Referral,220,1340.83,10,117,101.8,75.34
2025-03-29,SMS,13824,25398.15,170,7271,1204.12,1520.93
2025-03-29,Unassigned,1359,4117.53,25,239,178.34,275.46
2025-03-30,Affiliates,5097,25677.28,187,2616,1727.24,1734.49
2025-03-30,Direct,39988,72400.11,546,26441,4818.27,4835.7
2025-03-30,Display,587,0,0,45,0,0
2025-03-30,Email,12120,35275.57,204,7081,1463.05,2430.83
2025-03-30,Mobile Push Notifications,5343,13092.54,89,4809,742.52,853.05
2025-03-30,Organic Search,17492,19878.65,136,12400,1177.8,1528.77
2025-03-30,Organic Shopping,481,1230.88,10,293,69.93,95.26
2025-03-30,Organic Social,2025,2120.23,16,1179,95.94,75.19
2025-03-30,Organic Video,49,0,0,2,0,0
2025-03-30,Paid Other,86,0,0,49,0,0
2025-03-30,Paid Search,51585,93482.28,698,35365,6062.56,6120.79
2025-03-30,Paid Social,36109,24920.69,160,14273,1092.14,1558.62
2025-03-30,Paid Video,169,0,0,16,0,0
2025-03-30,Referral,241,1144.31,6,120,47.36,184.66
2025-03-30,SMS,10544,26644.9,164,5629,984.29,1716.75
2025-03-30,Unassigned,1395,4108.91,22,246,141.92,228.18
2025-03-31,Affiliates,4143,29167.95,173,2189,1495.15,1819.99
2025-03-31,Cross-network,451,313.53,4,374,60.97,10.55
2025-03-31,Direct,36209,60268.57,438,24113,3938.62,4010.93
2025-03-31,Display,548,0,0,35,0,0
2025-03-31,Email,11357,23725.07,151,6839,978.51,1605.04
2025-03-31,Mobile Push Notifications,4292,13900.84,86,3952,701.52,936.81
2025-03-31,Organic Search,16485,18770.85,125,11609,1484.26,1256.08
2025-03-31,Organic Shopping,467,1278.51,13,311,99.9,97.58
2025-03-31,Organic Social,2002,2301.29,15,1126,90.28,184.26
2025-03-31,Organic Video,101,0,0,0,0,0
2025-03-31,Paid Other,90,0,0,46,0,0
2025-03-31,Paid Search,42395,79209.04,602,29170,5990.31,5350.72
2025-03-31,Paid Social,36418,18900.72,134,14993,1051.3,1103.83
2025-03-31,Paid Video,170,0,0,13,0,0
2025-03-31,Referral,324,889.53,3,154,64.43,67.53
2025-03-31,SMS,14641,27292.57,169,7755,1170.19,1601.81
2025-03-31,Unassigned,1404,3576.72,18,198,163.96,260.43
2025-04-01,Affiliates,4315,37346.41,211,2413,1918.56,2292.63
2025-04-01,Cross-network,393,1073.88,10,336,100.93,78.11
2025-04-01,Direct,36385,77788.43,555,24484,4888.05,5404.91
2025-04-01,Display,457,0,0,51,0,0
2025-04-01,Email,13705,32319.22,201,8356,1519.85,2058.3
2025-04-01,Mobile Push Notifications,5314,15797.91,113,4713,880.32,1005.35
2025-04-01,Organic Search,16037,19772.85,130,11152,1262.83,1231.66
2025-04-01,Organic Shopping,409,1257.63,6,242,104.3,134.89
2025-04-01,Organic Social,1868,2287.97,18,1104,172.92,111.59
2025-04-01,Organic Video,54,0,0,3,0,0
2025-04-01,Paid Other,92,378.99,2,56,0,15.5
2025-04-01,Paid Search,44363,95145.94,713,30754,6915.88,6128.14
2025-04-01,Paid Social,35920,24583.86,164,15012,1009.15,1548.2
2025-04-01,Paid Video,117,0,0,11,0,0
2025-04-01,Referral,240,111.13,2,146,23.04,3.24
2025-04-01,SMS,14269,33567.81,211,7783,1339.1,2149.13
2025-04-01,Unassigned,1750,2202.81,13,242,137.92,210.63
2025-04-02,Affiliates,4856,45611.75,272,2518,2048.36,2854.62
2025-04-02,Cross-network,484,374.94,5,410,70.96,4.38
2025-04-02,Direct,35897,113976.82,766,23820,6597.56,7645.36
2025-04-02,Display,437,0,0,41,0,0
2025-04-02,Email,12495,47462.61,281,7477,1784.79,3128.19
2025-04-02,Mobile Push Notifications,5058,20749.44,142,4506,1059.22,1355.64
2025-04-02,Organic Search,16369,20088.23,166,11770,1571.1,1294.93
2025-04-02,Organic Shopping,399,370.16,3,257,19.98,27.7
2025-04-02,Organic Social,1544,1803.57,13,925,59.94,107.22
2025-04-02,Organic Video,57,0,0,2,0,0
2025-04-02,Paid Other,82,0,0,57,0,0
2025-04-02,Paid Search,44210,130973.51,921,30042,8120.74,8808.8
2025-04-02,Paid Shopping,1,0,0,0,0,0
2025-04-02,Paid Social,41503,35400.73,234,18167,1516.76,2135.66
2025-04-02,Paid Video,134,0,0,19,0,0
2025-04-02,Referral,264,1154.04,3,172,111.68,245.66
2025-04-02,SMS,11069,44749.92,269,6159,1841.75,2933.93
2025-04-02,Unassigned,1451,3758.86,25,250,189.51,228.84
2025-04-03,Affiliates,4615,28668.16,191,2453,1651.01,1751.61
2025-04-03,Cross-network,386,2063.86,11,318,69.94,91.4
2025-04-03,Direct,34804,63395.18,512,23164,4495.29,3976.07
2025-04-03,Display,504,0,0,44,0,0
2025-04-03,Email,12744,26762.05,181,7749,1443.5,1729.03
2025-04-03,Mobile Push Notifications,5201,15003.59,108,4601,877.34,1031.92
2025-04-03,Organic Search,14875,16117.78,119,10772,1353.39,1488.8
2025-04-03,Organic Shopping,426,1119.13,8,250,59.95,46.66
2025-04-03,Organic Social,1524,2145.09,15,911,96.99,182.2
2025-04-03,Organic Video,11,0,0,2,0,0
2025-04-03,Paid Other,71,0,0,49,0,0
2025-04-03,Paid Search,42901,88065.31,712,29062,6911.36,5763.42
2025-04-03,Paid Social,40785,23228.84,168,16838,1142.02,1548.19
2025-04-03,Paid Video,108,0,0,9,0,0
2025-04-03,Referral,253,1139.78,8,162,81.07,48.94
2025-04-03,SMS,14684,20111.16,145,7740,1066.22,1265.16
2025-04-03,Unassigned,1483,2493.05,16,243,110.92,196.4
2025-04-04,Affiliates,5306,30378.57,208,2462,1742.08,1761.83
2025-04-04,Cross-network,417,956.68,12,365,150.89,66.31
2025-04-04,Direct,34270,69174.24,518,21909,4509.04,4654.39
2025-04-04,Display,406,0,0,29,0,0
2025-04-04,Email,14833,27268.54,208,8847,1589.43,1879.12
2025-04-04,Mobile Push Notifications,3973,12257.37,83,3620,628.51,771.31
2025-04-04,Organic Search,14657,16319.78,118,10494,1126.65,985
2025-04-04,Organic Shopping,339,720.65,7,219,59.94,45.65
2025-04-04,Organic Social,1547,1850.51,12,922,80.95,132.01
2025-04-04,Organic Video,13,0,0,4,0,0
2025-04-04,Paid Other,43,0,0,29,0,0
2025-04-04,Paid Search,40352,78608.8,661,26781,5879.53,5174.7
2025-04-04,Paid Social,34849,22941.29,154,13938,1089.05,1446.53
2025-04-04,Paid Video,102,0,0,14,0,0
2025-04-04,Referral,240,654.88,4,155,67.58,8.94
2025-04-04,SMS,12245,20399.98,137,6262,894.26,1372.38
2025-04-04,Unassigned,1336,3606.26,17,216,147.9,271.73
2025-04-05,Affiliates,4340,27834.3,191,2334,1453.08,1747.08
2025-04-05,Cross-network,461,517.03,7,396,59.94,37.32
