date,channel,platform,quantity
2025-06-04,SMS,web,454
2025-06-04,Unassigned,Android,5
2025-06-04,Unassigned,iOS,7
2025-06-04,Unassigned,web,44
2025-06-05,Affiliates,web,450
2025-06-05,Cross-network,web,5
2025-06-05,Direct,Android,4
2025-06-05,Direct,iOS,372
2025-06-05,Direct,web,617
2025-06-05,Email,web,418
2025-06-05,Mobile Push Notifications,Android,17
2025-06-05,Mobile Push Notifications,iOS,297
2025-06-05,Organic Search,Android,2
2025-06-05,Organic Search,web,277
2025-06-05,Organic Shopping,web,5
2025-06-05,Organic Social,web,37
2025-06-05,Paid Search,Android,46
2025-06-05,Paid Search,iOS,52
2025-06-05,Paid Search,web,1197
2025-06-05,Paid Social,web,462
2025-06-05,Referral,web,9
2025-06-05,SMS,web,427
2025-06-05,Unassigned,iOS,16
2025-06-05,Unassigned,web,56
2025-06-06,Affiliates,web,547
2025-06-06,Cross-network,web,10
2025-06-06,Direct,Android,1
2025-06-06,Direct,iOS,401
2025-06-06,Direct,web,618
2025-06-06,Email,web,429
2025-06-06,Mobile Push Notifications,Android,46
2025-06-06,Mobile Push Notifications,iOS,330
2025-06-06,Organic Search,Android,17
2025-06-06,Organic Search,web,315
2025-06-06,Organic Shopping,web,7
2025-06-06,Organic Social,Android,3
2025-06-06,Organic Social,web,23
2025-06-06,Paid Search,Android,36
2025-06-06,Paid Search,iOS,67
2025-06-06,Paid Search,web,1199
2025-06-06,Paid Social,web,439
2025-06-06,Referral,web,8
2025-06-06,SMS,web,452
2025-06-06,Unassigned,iOS,9
2025-06-06,Unassigned,web,37
2025-06-07,Affiliates,web,519
2025-06-07,Cross-network,web,9
2025-06-07,Direct,Android,13
2025-06-07,Direct,iOS,303
2025-06-07,Direct,web,494
2025-06-07,Email,web,420
2025-06-07,Mobile Push Notifications,Android,27
2025-06-07,Mobile Push Notifications,iOS,218
2025-06-07,Organic Search,Android,1
2025-06-07,Organic Search,web,245
2025-06-07,Organic Shopping,web,7
2025-06-07,Organic Social,web,23
2025-06-07,Paid Search,Android,36
2025-06-07,Paid Search,iOS,24
2025-06-07,Paid Search,web,1047
2025-06-07,Paid Social,web,320
2025-06-07,Referral,web,4
2025-06-07,SMS,web,435
2025-06-07,Unassigned,iOS,17
2025-06-07,Unassigned,web,58
2025-06-08,Affiliates,web,508
2025-06-08,Cross-network,web,13
2025-06-08,Direct,Android,28
2025-06-08,Direct,iOS,267
2025-06-08,Direct,web,604
2025-06-08,Display,web,1
2025-06-08,Email,web,449
2025-06-08,Mobile Push Notifications,Android,17
2025-06-08,Mobile Push Notifications,iOS,193
2025-06-08,Organic Search,Android,15
2025-06-08,Organic Search,web,298
2025-06-08,Organic Shopping,web,7
2025-06-08,Organic Social,Android,1
2025-06-08,Organic Social,web,31
2025-06-08,Paid Search,Android,33
2025-06-08,Paid Search,iOS,44
2025-06-08,Paid Search,web,1065
2025-06-08,Paid Social,web,411
2025-06-08,Referral,web,8
2025-06-08,SMS,web,428
2025-06-08,Unassigned,iOS,14
2025-06-08,Unassigned,web,67
2025-06-09,Affiliates,web,555
2025-06-09,Cross-network,web,2
2025-06-09,Direct,Android,16
2025-06-09,Direct,iOS,373
2025-06-09,Direct,web,662
2025-06-09,Email,web,434
2025-06-09,Mobile Push Notifications,Android,16
2025-06-09,Mobile Push Notifications,iOS,244
2025-06-09,Organic Search,Android,9
2025-06-09,Organic Search,web,308
2025-06-09,Organic Shopping,web,8
2025-06-09,Organic Social,web,6
2025-06-09,Paid Search,Android,43
2025-06-09,Paid Search,iOS,83
2025-06-09,Paid Search,web,1007
2025-06-09,Paid Social,web,352
2025-06-09,Referral,web,17
2025-06-09,SMS,web,432
2025-06-09,Unassigned,Android,1
2025-06-09,Unassigned,iOS,4
2025-06-09,Unassigned,web,24
2025-06-10,Affiliates,web,677
2025-06-10,Cross-network,web,22
2025-06-10,Direct,Android,3
2025-06-10,Direct,iOS,363
2025-06-10,Direct,web,787
2025-06-10,Email,web,953
2025-06-10,Mobile Push Notifications,Android,66
2025-06-10,Mobile Push Notifications,iOS,458
2025-06-10,Organic Search,Android,10
2025-06-10,Organic Search,web,429
2025-06-10,Organic Shopping,web,15
2025-06-10,Organic Social,web,29
2025-06-10,Paid Search,Android,87
2025-06-10,Paid Search,iOS,65
2025-06-10,Paid Search,web,1361
2025-06-10,Paid Social,web,637
2025-06-10,Referral,web,2
2025-06-10,SMS,web,802
2025-06-10,Unassigned,web,10
2025-06-11,Affiliates,web,806
2025-06-11,Cross-network,web,2
2025-06-11,Direct,Android,3
2025-06-11,Direct,iOS,549
2025-06-11,Direct,web,933
2025-06-11,Email,web,1094
2025-06-11,Mobile Push Notifications,Android,71
2025-06-11,Mobile Push Notifications,iOS,393
2025-06-11,Organic Search,Android,16
2025-06-11,Organic Search,web,403
2025-06-11,Organic Shopping,web,7
2025-06-11,Organic Social,web,54
2025-06-11,Paid Search,Android,59
2025-06-11,Paid Search,iOS,105
2025-06-11,Paid Search,web,1540
2025-06-11,Paid Social,web,662
2025-06-11,Referral,web,8
2025-06-11,SMS,web,1014
2025-06-11,Unassigned,Android,8
2025-06-11,Unassigned,iOS,4
2025-06-11,Unassigned,web,29
2025-06-12,Affiliates,web,1079
2025-06-12,Cross-network,web,8
2025-06-12,Direct,Android,19
2025-06-12,Direct,iOS,756
2025-06-12,Direct,web,1195
2025-06-12,Email,web,1262
2025-06-12,Mobile Push Notifications,Android,85
2025-06-12,Mobile Push Notifications,iOS,635
2025-06-12,Organic Search,Android,16
2025-06-12,Organic Search,web,508
2025-06-12,Organic Shopping,web,13
2025-06-12,Organic Social,web,41
2025-06-12,Paid Search,Android,81
2025-06-12,Paid Search,iOS,109
2025-06-12,Paid Search,web,2003
2025-06-12,Paid Social,web,927
2025-06-12,Referral,web,9
2025-06-12,SMS,web,1462
2025-06-12,Unassigned,iOS,5
2025-06-12,Unassigned,web,55
2025-06-13,Affiliates,web,834
2025-06-13,Cross-network,web,5
2025-06-13,Direct,Android,54
2025-06-13,Direct,iOS,612
2025-06-13,Direct,web,982
2025-06-13,Email,web,1193
2025-06-13,Mobile Push Notifications,Android,88
2025-06-13,Mobile Push Notifications,iOS,539
2025-06-13,Organic Search,Android,12
2025-06-13,Organic Search,web,382
2025-06-13,Organic Shopping,web,10
2025-06-13,Organic Social,web,57
2025-06-13,Paid Search,Android,71
2025-06-13,Paid Search,iOS,91
2025-06-13,Paid Search,web,1713
2025-06-13,Paid Social,web,741
2025-06-13,SMS,web,1285
2025-06-13,Unassigned,web,6
2025-06-14,Affiliates,web,554
2025-06-14,Cross-network,web,5
2025-06-14,Direct,Android,1
2025-06-14,Direct,iOS,413
2025-06-14,Direct,web,590
2025-06-14,Email,web,622
2025-06-14,Mobile Push Notifications,Android,46
2025-06-14,Mobile Push Notifications,iOS,321
2025-06-14,Organic Search,Android,7
2025-06-14,Organic Search,web,269
2025-06-14,Organic Shopping,web,2
2025-06-14,Organic Social,Android,2
2025-06-14,Organic Social,web,18
2025-06-14,Paid Search,Android,58
2025-06-14,Paid Search,iOS,51
2025-06-14,Paid Search,web,1296
2025-06-14,Paid Social,web,612
2025-06-14,Referral,web,6
2025-06-14,SMS,web,549
2025-06-14,Unassigned,iOS,15
2025-06-14,Unassigned,web,37
2025-06-15,Affiliates,web,675
2025-06-15,Cross-network,web,8
2025-06-15,Direct,Android,4
2025-06-15,Direct,iOS,539
2025-06-15,Direct,web,849
2025-06-15,Email,web,665
2025-06-15,Mobile Push Notifications,Android,59
2025-06-15,Mobile Push Notifications,iOS,348
2025-06-15,Organic Search,Android,5
2025-06-15,Organic Search,web,314
2025-06-15,Organic Shopping,web,1
2025-06-15,Organic Social,web,21
2025-06-15,Paid Search,Android,36
2025-06-15,Paid Search,iOS,98
2025-06-15,Paid Search,web,1545
2025-06-15,Paid Social,web,635
2025-06-15,Referral,web,20
2025-06-15,SMS,web,677
2025-06-15,Unassigned,iOS,4
2025-06-15,Unassigned,web,23
2025-06-16,Affiliates,web,378
2025-06-16,Direct,Android,7
2025-06-16,Direct,iOS,326
2025-06-16,Direct,web,425
2025-06-16,Email,web,301
2025-06-16,Mobile Push Notifications,Android,13
2025-06-16,Mobile Push Notifications,iOS,161
2025-06-16,Organic Search,Android,9
2025-06-16,Organic Search,web,206
2025-06-16,Organic Shopping,web,7
2025-06-16,Organic Social,web,36
2025-06-16,Paid Search,Android,15
2025-06-16,Paid Search,iOS,55
2025-06-16,Paid Search,web,876
2025-06-16,Paid Social,web,389
2025-06-16,Referral,web,7
2025-06-16,SMS,web,247
2025-06-16,Unassigned,iOS,1
2025-06-16,Unassigned,web,12
2025-06-17,Affiliates,web,403
2025-06-17,Cross-network,web,4
2025-06-17,Direct,iOS,330
2025-06-17,Direct,web,524
2025-06-17,Email,web,359
2025-06-17,Mobile Push Notifications,Android,41
2025-06-17,Mobile Push Notifications,iOS,227
2025-06-17,Organic Search,Android,5
2025-06-17,Organic Search,web,211
2025-06-17,Organic Shopping,web,5
2025-06-17,Organic Social,web,6
2025-06-17,Paid Search,Android,11
2025-06-17,Paid Search,iOS,41
2025-06-17,Paid Search,web,1093
2025-06-17,Paid Social,web,449
2025-06-17,Referral,web,9
2025-06-17,SMS,web,321
2025-06-17,Unassigned,web,15
2025-06-18,Affiliates,web,532
2025-06-18,Cross-network,web,13
2025-06-18,Direct,Android,1
2025-06-18,Direct,iOS,457
2025-06-18,Direct,web,572
2025-06-18,Email,web,481
2025-06-18,Mobile Push Notifications,Android,9
2025-06-18,Mobile Push Notifications,iOS,288
2025-06-18,Organic Search,Android,2
2025-06-18,Organic Search,web,216
2025-06-18,Organic Shopping,web,19
2025-06-18,Organic Social,web,20
2025-06-18,Paid Search,Android,32
2025-06-18,Paid Search,iOS,59
2025-06-18,Paid Search,web,1227
2025-06-18,Paid Social,web,487
2025-06-18,SMS,web,438
2025-06-18,Unassigned,iOS,5
2025-06-18,Unassigned,web,15
2025-06-19,Affiliates,web,503
2025-06-19,Cross-network,web,9
2025-06-19,Direct,Android,7
2025-06-19,Direct,iOS,412
2025-06-19,Direct,web,657
2025-06-19,Email,web,530
2025-06-19,Mobile Push Notifications,Android,22
2025-06-19,Mobile Push Notifications,iOS,222
2025-06-19,Organic Search,Android,3
2025-06-19,Organic Search,web,249
2025-06-19,Organic Shopping,web,4
2025-06-19,Organic Social,web,39
2025-06-19,Paid Other,iOS,3
2025-06-19,Paid Search,Android,36
2025-06-19,Paid Search,iOS,75
2025-06-19,Paid Search,web,1211
2025-06-19,Paid Social,web,478
2025-06-19,Referral,web,14
2025-06-19,SMS,web,456
2025-06-19,Unassigned,iOS,5
2025-06-19,Unassigned,web,14
2025-06-20,Affiliates,web,505
2025-06-20,Cross-network,web,15
2025-06-20,Direct,Android,6
2025-06-20,Direct,iOS,379
2025-06-20,Direct,web,525
2025-06-20,Email,web,433
2025-06-20,Mobile Push Notifications,Android,19
2025-06-20,Mobile Push Notifications,iOS,315
2025-06-20,Organic Search,Android,13
2025-06-20,Organic Search,web,318
2025-06-20,Organic Shopping,web,14
2025-06-20,Organic Social,web,59
2025-06-20,Paid Other,iOS,2
2025-06-20,Paid Search,Android,24
2025-06-20,Paid Search,iOS,79
2025-06-20,Paid Search,web,1271
2025-06-20,Paid Social,web,497
2025-06-20,Referral,web,13
2025-06-20,SMS,web,399
2025-06-20,Unassigned,iOS,2
2025-06-20,Unassigned,web,12
2025-06-21,Affiliates,web,415
2025-06-21,Cross-network,web,5
2025-06-21,Direct,Android,8
2025-06-21,Direct,iOS,292
2025-06-21,Direct,web,516
2025-06-21,Email,web,490
2025-06-21,Mobile Push Notifications,Android,23
2025-06-21,Mobile Push Notifications,iOS,205
2025-06-21,Organic Search,web,172
2025-06-21,Organic Shopping,web,8
2025-06-21,Organic Social,web,21
2025-06-21,Paid Search,Android,41
2025-06-21,Paid Search,iOS,59
2025-06-21,Paid Search,web,1087
2025-06-21,Paid Social,web,442
2025-06-21,Referral,web,5
2025-06-21,SMS,web,433
2025-06-21,Unassigned,iOS,2
2025-06-21,Unassigned,web,19
2025-06-22,Affiliates,web,526
2025-06-22,Cross-network,web,9
2025-06-22,Direct,Android,1
2025-06-22,Direct,iOS,342
2025-06-22,Direct,web,524
2025-06-22,Email,web,358
2025-06-22,Mobile Push Notifications,Android,39
2025-06-22,Mobile Push Notifications,iOS,261
2025-06-22,Organic Search,Android,8
2025-06-22,Organic Search,web,209
2025-06-22,Organic Shopping,web,17
2025-06-22,Organic Social,web,32
2025-06-22,Paid Search,Android,23
2025-06-22,Paid Search,iOS,89
2025-06-22,Paid Search,web,1042
2025-06-22,Paid Social,web,347
2025-06-22,Referral,web,2
2025-06-22,SMS,web,452
2025-06-22,Unassigned,iOS,7
2025-06-22,Unassigned,web,5
2025-06-23,Affiliates,web,474
2025-06-23,Cross-network,web,8
2025-06-23,Direct,Android,7
2025-06-23,Direct,iOS,354
2025-06-23,Direct,web,580
2025-06-23,Email,iOS,2
2025-06-23,Email,web,489
2025-06-23,Mobile Push Notifications,Android,15
2025-06-23,Mobile Push Notifications,iOS,171
2025-06-23,Organic Search,Android,11
2025-06-23,Organic Search,web,263
2025-06-23,Organic Shopping,web,7
2025-06-23,Organic Social,web,18
2025-06-23,Paid Search,Android,39
2025-06-23,Paid Search,iOS,69
2025-06-23,Paid Search,web,1045
2025-06-23,Paid Social,web,294
2025-06-23,Referral,web,6
2025-06-23,SMS,web,439
2025-06-23,Unassigned,iOS,3
2025-06-23,Unassigned,web,16
2025-06-24,Affiliates,web,469
2025-06-24,Cross-network,web,4
2025-06-24,Direct,Android,6
2025-06-24,Direct,iOS,308
2025-06-24,Direct,web,577
2025-06-24,Email,web,437
2025-06-24,Mobile Push Notifications,Android,26
2025-06-24,Mobile Push Notifications,iOS,265
2025-06-24,Organic Search,Android,1
2025-06-24,Organic Search,web,232
2025-06-24,Organic Shopping,web,9
2025-06-24,Organic Social,web,20
2025-06-24,Paid Search,Android,23
2025-06-24,Paid Search,iOS,56
2025-06-24,Paid Search,web,934
2025-06-24,Paid Social,web,304
2025-06-24,Referral,web,2
2025-06-24,SMS,web,255
2025-06-24,Unassigned,web,18
2025-06-25,Affiliates,web,565
2025-06-25,Cross-network,web,2
2025-06-25,Direct,Android,4
2025-06-25,Direct,iOS,359
2025-06-25,Direct,web,625
2025-06-25,Email,web,534
2025-06-25,Mobile Push Notifications,Android,23
2025-06-25,Mobile Push Notifications,iOS,203
2025-06-25,Organic Search,Android,5
2025-06-25,Organic Search,web,299
2025-06-25,Organic Shopping,web,6
2025-06-25,Organic Social,web,32
2025-06-25,Paid Search,Android,21
2025-06-25,Paid Search,iOS,88
2025-06-25,Paid Search,web,999
2025-06-25,Paid Social,web,294
2025-06-25,Referral,web,6
2025-06-25,SMS,web,415
2025-06-25,Unassigned,web,15
2025-06-26,Affiliates,web,619
2025-06-26,Cross-network,web,4
2025-06-26,Direct,Android,14
2025-06-26,Direct,iOS,424
2025-06-26,Direct,web,597
2025-06-26,Email,web,434
2025-06-26,Mobile Push Notifications,Android,71
2025-06-26,Mobile Push Notifications,iOS,336
2025-06-26,Organic Search,Android,1
2025-06-26,Organic Search,web,283
2025-06-26,Organic Shopping,web,5
2025-06-26,Organic Social,web,28
2025-06-26,Paid Search,Android,23
2025-06-26,Paid Search,iOS,48
2025-06-26,Paid Search,web,1073
2025-06-26,Paid Social,web,336
2025-06-26,Referral,web,4
2025-06-26,SMS,web,519
2025-06-26,Unassigned,iOS,1
2025-06-26,Unassigned,web,17
2025-06-27,Affiliates,web,628
2025-06-27,Cross-network,web,7
2025-06-27,Direct,Android,6
2025-06-27,Direct,iOS,417
2025-06-27,Direct,web,713
2025-06-27,Email,web,466
2025-06-27,Mobile Push Notifications,Android,46
2025-06-27,Mobile Push Notifications,iOS,373
2025-06-27,Organic Search,Android,15
2025-06-27,Organic Search,web,278
2025-06-27,Organic Shopping,web,3
2025-06-27,Organic Social,web,18
2025-06-27,Paid Search,Android,28
2025-06-27,Paid Search,iOS,66
2025-06-27,Paid Search,web,1277
2025-06-27,Paid Social,web,492
2025-06-27,Referral,web,8
2025-06-27,SMS,web,580
2025-06-27,Unassigned,iOS,5
2025-06-27,Unassigned,web,11
2025-06-28,Affiliates,web,630
2025-06-28,Cross-network,web,19
2025-06-28,Direct,Android,7
2025-06-28,Direct,iOS,346
2025-06-28,Direct,web,893
2025-06-28,Email,web,686
2025-06-28,Mobile Push Notifications,Android,63
2025-06-28,Mobile Push Notifications,iOS,442
2025-06-28,Organic Search,Android,2
2025-06-28,Organic Search,web,342
2025-06-28,Organic Shopping,web,16
2025-06-28,Organic Social,web,31
2025-06-28,Paid Other,iOS,1
2025-06-28,Paid Search,Android,81
2025-06-28,Paid Search,iOS,89
2025-06-28,Paid Search,web,1360
2025-06-28,Paid Social,web,622
2025-06-28,Referral,web,5
2025-06-28,SMS,web,1078
2025-06-28,Unassigned,web,42
2025-06-29,Affiliates,web,735
2025-06-29,Cross-network,web,16
2025-06-29,Direct,Android,8
2025-06-29,Direct,iOS,445
2025-06-29,Direct,web,858
2025-06-29,Email,web,665
2025-06-29,Mobile Push Notifications,Android,50
2025-06-29,Mobile Push Notifications,iOS,443
2025-06-29,Organic Search,Android,6
2025-06-29,Organic Search,web,381
2025-06-29,Organic Shopping,web,16
2025-06-29,Organic Social,web,25
2025-06-29,Paid Search,Android,37
2025-06-29,Paid Search,iOS,44
2025-06-29,Paid Search,web,1507
2025-06-29,Paid Social,web,666
2025-06-29,Referral,web,2
2025-06-29,SMS,web,777
2025-06-29,Unassigned,iOS,1
2025-06-29,Unassigned,web,16
2025-06-30,Affiliates,web,721
2025-06-30,Cross-network,web,12
2025-06-30,Direct,iOS,361
2025-06-30,Direct,web,821
2025-06-30,Email,web,678
2025-06-30,Mobile Push Notifications,Android,54
2025-06-30,Mobile Push Notifications,iOS,371
2025-06-30,Organic Search,Android,9
2025-06-30,Organic Search,web,383
2025-06-30,Organic Shopping,web,4
2025-06-30,Organic Social,web,35
2025-06-30,Paid Other,iOS,14
2025-06-30,Paid Search,Android,42
2025-06-30,Paid Search,iOS,60
2025-06-30,Paid Search,web,1421
2025-06-30,Paid Social,web,551
2025-06-30,SMS,web,855
2025-06-30,Unassigned,web,17
2025-07-01,Affiliates,web,696
2025-07-01,Cross-network,web,15
2025-07-01,Direct,Android,13
2025-07-01,Direct,iOS,524
2025-07-01,Direct,web,845
2025-07-01,Email,web,722
2025-07-01,Mobile Push Notifications,Android,47
2025-07-01,Mobile Push Notifications,iOS,474
2025-07-01,Organic Search,Android,6
2025-07-01,Organic Search,web,470
2025-07-01,Organic Shopping,web,9
2025-07-01,Organic Social,web,34
2025-07-01,Paid Other,iOS,4
2025-07-01,Paid Search,Android,16
2025-07-01,Paid Search,iOS,81
2025-07-01,Paid Search,web,1617
2025-07-01,Paid Social,web,573
2025-07-01,Referral,web,6
2025-07-01,SMS,web,796
2025-07-01,Unassigned,iOS,10
2025-07-01,Unassigned,web,17
2025-07-02,Affiliates,web,778
2025-07-02,Cross-network,web,4
2025-07-02,Direct,Android,26
2025-07-02,Direct,iOS,545
2025-07-02,Direct,web,972
2025-07-02,Email,web,870
2025-07-02,Mobile Push Notifications,Android,61
2025-07-02,Mobile Push Notifications,iOS,516
2025-07-02,Organic Search,Android,11
2025-07-02,Organic Search,web,497
2025-07-02,Organic Shopping,web,33
2025-07-02,Organic Social,web,30
2025-07-02,Paid Search,Android,56
2025-07-02,Paid Search,iOS,103
2025-07-02,Paid Search,web,1656
2025-07-02,Paid Social,web,760
2025-07-02,Referral,web,7
2025-07-02,SMS,web,821
2025-07-02,Unassigned,iOS,2
2025-07-02,Unassigned,web,11
2025-07-03,Affiliates,web,954
2025-07-03,Cross-network,web,11
2025-07-03,Direct,Android,18
2025-07-03,Direct,iOS,758
2025-07-03,Direct,web,1187
2025-07-03,Email,web,904
2025-07-03,Mobile Push Notifications,Android,58
2025-07-03,Mobile Push Notifications,iOS,664
2025-07-03,Organic Search,Android,6
2025-07-03,Organic Search,web,481
2025-07-03,Organic Shopping,web,14
2025-07-03,Organic Social,web,74
2025-07-03,Paid Other,iOS,2
2025-07-03,Paid Search,Android,84
2025-07-03,Paid Search,iOS,117
2025-07-03,Paid Search,web,1976
2025-07-03,Paid Social,web,627
2025-07-03,Referral,web,7
2025-07-03,SMS,web,1168
2025-07-03,Unassigned,iOS,4
2025-07-03,Unassigned,web,29
2025-07-04,Affiliates,web,759
2025-07-04,Cross-network,web,10
2025-07-04,Direct,Android,13
2025-07-04,Direct,iOS,726
2025-07-04,Direct,web,1128
2025-07-04,Email,web,1042
2025-07-04,Mobile Push Notifications,Android,123
2025-07-04,Mobile Push Notifications,iOS,615
2025-07-04,Organic Search,Android,13
2025-07-04,Organic Search,web,564
2025-07-04,Organic Shopping,web,6
2025-07-04,Organic Social,web,82
2025-07-04,Paid Search,Android,57
2025-07-04,Paid Search,iOS,139
2025-07-04,Paid Search,web,1916
2025-07-04,Paid Social,web,725
2025-07-04,Referral,web,13
2025-07-04,SMS,web,978
2025-07-04,Unassigned,web,34
2025-07-05,Affiliates,web,550
2025-07-05,Cross-network,web,9
2025-07-05,Direct,Android,13
2025-07-05,Direct,iOS,403
2025-07-05,Direct,web,800
2025-07-05,Email,web,616
2025-07-05,Mobile Push Notifications,Android,43
2025-07-05,Mobile Push Notifications,iOS,303
2025-07-05,Organic Search,Android,9
2025-07-05,Organic Search,web,464
2025-07-05,Organic Shopping,web,12
2025-07-05,Organic Social,web,33
2025-07-05,Paid Search,Android,62
2025-07-05,Paid Search,iOS,82
2025-07-05,Paid Search,web,1678
2025-07-05,Paid Social,web,716
2025-07-05,SMS,web,620
2025-07-05,Unassigned,iOS,2
2025-07-05,Unassigned,web,32
2025-07-06,Affiliates,web,830
2025-07-06,Cross-network,web,10
2025-07-06,Direct,Android,3
2025-07-06,Direct,iOS,529
2025-07-06,Direct,web,1257
2025-07-06,Email,iOS,3
2025-07-06,Email,web,894
2025-07-06,Mobile Push Notifications,Android,60
2025-07-06,Mobile Push Notifications,iOS,468
