date,channel,quantity
2025-02-01,Organic Search,296
2025-02-01,Organic Shopping,14
2025-02-01,Organic Social,15
2025-02-01,Paid Search,1359
2025-02-01,Paid Social,343
2025-02-01,Referral,1
2025-02-01,SMS,374
2025-02-01,Unassigned,101
2025-02-02,Affiliates,472
2025-02-02,Direct,1105
2025-02-02,Display,3
2025-02-02,Email,644
2025-02-02,Mobile Push Notifications,152
2025-02-02,Organic Search,285
2025-02-02,Organic Shopping,15
2025-02-02,Organic Social,22
2025-02-02,Paid Other,2
2025-02-02,Paid Search,1428
2025-02-02,Paid Social,389
2025-02-02,Referral,7
2025-02-02,SMS,461
2025-02-02,Unassigned,106
2025-02-03,Affiliates,427
2025-02-03,Direct,926
2025-02-03,Display,1
2025-02-03,Email,434
2025-02-03,Mobile Push Notifications,142
2025-02-03,Organic Search,236
2025-02-03,Organic Shopping,10
2025-02-03,Organic Social,34
2025-02-03,Paid Search,1313
2025-02-03,Paid Social,290
2025-02-03,Referral,9
2025-02-03,SMS,344
2025-02-03,Unassigned,129
2025-02-04,Affiliates,496
2025-02-04,Direct,947
2025-02-04,Display,1
2025-02-04,Email,559
2025-02-04,Mobile Push Notifications,175
2025-02-04,Organic Search,323
2025-02-04,Organic Shopping,15
2025-02-04,Organic Social,20
2025-02-04,Paid Search,1162
2025-02-04,Paid Social,333
2025-02-04,Referral,28
2025-02-04,SMS,366
2025-02-04,Unassigned,105
2025-02-05,Affiliates,557
2025-02-05,Direct,1363
2025-02-05,Display,3
2025-02-05,Email,704
2025-02-05,Mobile Push Notifications,184
2025-02-05,Organic Search,359
2025-02-05,Organic Shopping,15
2025-02-05,Organic Social,15
2025-02-05,Paid Search,1578
2025-02-05,Paid Social,321
2025-02-05,Referral,7
2025-02-05,SMS,478
2025-02-05,Unassigned,82
2025-02-06,Affiliates,533
2025-02-06,Direct,1324
2025-02-06,Email,730
2025-02-06,Mobile Push Notifications,312
2025-02-06,Organic Search,342
2025-02-06,Organic Shopping,13
2025-02-06,Organic Social,27
2025-02-06,Paid Search,1405
2025-02-06,Paid Social,328
2025-02-06,Referral,8
2025-02-06,SMS,608
2025-02-06,Unassigned,154
2025-02-07,Affiliates,575
2025-02-07,Direct,1192
2025-02-07,Display,1
2025-02-07,Email,640
2025-02-07,Mobile Push Notifications,291
2025-02-07,Organic Search,301
2025-02-07,Organic Shopping,24
2025-02-07,Organic Social,35
2025-02-07,Paid Search,1616
2025-02-07,Paid Social,432
2025-02-07,Referral,23
2025-02-07,SMS,446
2025-02-07,Unassigned,83
2025-02-08,Affiliates,632
2025-02-08,Direct,1294
2025-02-08,Email,634
2025-02-08,Mobile Push Notifications,218
2025-02-08,Organic Search,288
2025-02-08,Organic Shopping,29
2025-02-08,Organic Social,31
2025-02-08,Paid Search,1478
2025-02-08,Paid Social,374
2025-02-08,Referral,9
2025-02-08,SMS,437
2025-02-08,Unassigned,72
2025-02-09,Affiliates,463
2025-02-09,Direct,1160
2025-02-09,Email,571
2025-02-09,Mobile Push Notifications,230
2025-02-09,Organic Search,318
2025-02-09,Organic Shopping,19
2025-02-09,Organic Social,31
2025-02-09,Paid Search,1319
2025-02-09,Paid Social,389
2025-02-09,Referral,17
2025-02-09,SMS,684
2025-02-09,Unassigned,74
2025-02-10,Affiliates,388
2025-02-10,Direct,1032
2025-02-10,Email,427
2025-02-10,Mobile Push Notifications,235
2025-02-10,Organic Search,204
2025-02-10,Organic Shopping,13
2025-02-10,Organic Social,14
2025-02-10,Paid Search,1252
2025-02-10,Paid Social,319
2025-02-10,Referral,8
2025-02-10,SMS,328
2025-02-10,Unassigned,62
2025-02-11,Affiliates,520
2025-02-11,Direct,1156
2025-02-11,Email,521
2025-02-11,Mobile Push Notifications,232
2025-02-11,Organic Search,237
2025-02-11,Organic Shopping,20
2025-02-11,Organic Social,65
2025-02-11,Paid Other,3
2025-02-11,Paid Search,1369
2025-02-11,Paid Social,308
2025-02-11,Referral,17
2025-02-11,SMS,535
2025-02-11,Unassigned,142
2025-02-12,Affiliates,664
2025-02-12,Direct,1420
2025-02-12,Display,15
2025-02-12,Email,812
2025-02-12,Mobile Push Notifications,313
2025-02-12,Organic Search,419
2025-02-12,Organic Shopping,16
2025-02-12,Organic Social,43
2025-02-12,Paid Search,1799
2025-02-12,Paid Social,482
2025-02-12,Referral,3
2025-02-12,SMS,534
2025-02-12,Unassigned,136
2025-02-13,Affiliates,647
2025-02-13,Direct,1384
2025-02-13,Display,1
2025-02-13,Email,703
2025-02-13,Mobile Push Notifications,305
2025-02-13,Organic Search,379
2025-02-13,Organic Shopping,27
2025-02-13,Organic Social,41
2025-02-13,Paid Search,1716
2025-02-13,Paid Social,425
2025-02-13,Referral,14
2025-02-13,SMS,663
2025-02-13,Unassigned,148
2025-02-14,Affiliates,770
2025-02-14,Direct,1703
2025-02-14,Email,887
2025-02-14,Mobile Push Notifications,418
2025-02-14,Organic Search,404
2025-02-14,Organic Shopping,28
2025-02-14,Organic Social,25
2025-02-14,Paid Other,2
2025-02-14,Paid Search,1961
2025-02-14,Paid Social,634
2025-02-14,Referral,11
2025-02-14,SMS,678
2025-02-14,Unassigned,122
2025-02-15,Affiliates,745
2025-02-15,Direct,1659
2025-02-15,Email,864
2025-02-15,Mobile Push Notifications,411
2025-02-15,Organic Search,383
2025-02-15,Organic Shopping,8
2025-02-15,Organic Social,33
2025-02-15,Paid Search,1905
2025-02-15,Paid Social,962
2025-02-15,Referral,7
2025-02-15,SMS,880
2025-02-15,Unassigned,198
2025-02-16,Affiliates,942
2025-02-16,Direct,1953
2025-02-16,Email,1046
2025-02-16,Mobile Push Notifications,407
2025-02-16,Organic Search,394
2025-02-16,Organic Shopping,12
2025-02-16,Organic Social,84
2025-02-16,Paid Other,2
2025-02-16,Paid Search,2310
2025-02-16,Paid Social,1007
2025-02-16,Referral,14
2025-02-16,SMS,804
2025-02-16,Unassigned,121
2025-02-17,Affiliates,1112
2025-02-17,Direct,2435
2025-02-17,Display,1
2025-02-17,Email,1269
2025-02-17,Mobile Push Notifications,487
2025-02-17,Organic Search,579
2025-02-17,Organic Shopping,29
2025-02-17,Organic Social,54
2025-02-17,Paid Search,2983
2025-02-17,Paid Social,933
2025-02-17,Referral,3
2025-02-17,SMS,1177
2025-02-17,Unassigned,138
2025-02-18,Affiliates,715
2025-02-18,Direct,1437
2025-02-18,Email,836
2025-02-18,Mobile Push Notifications,282
2025-02-18,Organic Search,257
2025-02-18,Organic Shopping,19
2025-02-18,Organic Social,43
2025-02-18,Paid Search,1612
2025-02-18,Paid Social,530
2025-02-18,Referral,4
2025-02-18,SMS,552
2025-02-18,Unassigned,110
2025-02-19,Affiliates,982
2025-02-19,Direct,2215
2025-02-19,Email,1050
2025-02-19,Mobile Push Notifications,317
2025-02-19,Organic Search,582
2025-02-19,Organic Shopping,14
2025-02-19,Organic Social,61
2025-02-19,Paid Search,2605
2025-02-19,Paid Social,764
2025-02-19,Referral,17
2025-02-19,SMS,895
2025-02-19,Unassigned,128
2025-02-20,Affiliates,488
2025-02-20,Direct,1449
2025-02-20,Email,552
2025-02-20,Mobile Push Notifications,337
2025-02-20,Organic Search,280
2025-02-20,Organic Shopping,20
2025-02-20,Organic Social,43
2025-02-20,Paid Other,10
2025-02-20,Paid Search,1666
2025-02-20,Paid Social,317
2025-02-20,Referral,8
2025-02-20,SMS,378
2025-02-20,Unassigned,126
2025-02-21,Affiliates,662
2025-02-21,Direct,1503
2025-02-21,Email,722
2025-02-21,Mobile Push Notifications,308
2025-02-21,Organic Search,300
2025-02-21,Organic Shopping,15
2025-02-21,Organic Social,50
2025-02-21,Paid Search,1810
2025-02-21,Paid Social,414
2025-02-21,Referral,15
2025-02-21,SMS,474
2025-02-21,Unassigned,90
2025-02-22,Affiliates,623
2025-02-22,Direct,1270
2025-02-22,Email,656
2025-02-22,Mobile Push Notifications,222
2025-02-22,Organic Search,341
2025-02-22,Organic Shopping,20
2025-02-22,Organic Social,29
2025-02-22,Paid Search,1697
2025-02-22,Paid Social,362
2025-02-22,Referral,1
2025-02-22,SMS,517
2025-02-22,Unassigned,118
2025-02-23,Affiliates,530
2025-02-23,Direct,1538
2025-02-23,Email,766
2025-02-23,Mobile Push Notifications,197
2025-02-23,Organic Search,321
2025-02-23,Organic Shopping,14
2025-02-23,Organic Social,20
2025-02-23,Paid Search,1770
2025-02-23,Paid Social,408
2025-02-23,Referral,7
2025-02-23,SMS,612
2025-02-23,Unassigned,123
2025-02-24,Affiliates,1013
2025-02-24,Direct,2367
2025-02-24,Display,12
2025-02-24,Email,1745
2025-02-24,Mobile Push Notifications,623
2025-02-24,Organic Search,526
2025-02-24,Organic Shopping,26
2025-02-24,Organic Social,35
2025-02-24,Paid Other,6
2025-02-24,Paid Search,2683
2025-02-24,Paid Social,737
2025-02-24,Referral,8
2025-02-24,SMS,1439
2025-02-24,Unassigned,164
2025-02-25,Affiliates,1108
2025-02-25,Direct,3096
2025-02-25,Email,2019
2025-02-25,Mobile Push Notifications,767
2025-02-25,Organic Search,491
2025-02-25,Organic Shopping,15
2025-02-25,Organic Social,76
2025-02-25,Paid Search,3031
2025-02-25,Paid Social,870
2025-02-25,Referral,12
2025-02-25,SMS,1852
2025-02-25,Unassigned,212
2025-02-26,Affiliates,1427
2025-02-26,Direct,3272
2025-02-26,Display,8
2025-02-26,Email,2275
2025-02-26,Mobile Push Notifications,729
2025-02-26,Organic Search,583
2025-02-26,Organic Shopping,31
2025-02-26,Organic Social,78
2025-02-26,Paid Search,3614
2025-02-26,Paid Social,1028
2025-02-26,Referral,7
2025-02-26,SMS,2493
2025-02-26,Unassigned,227
2025-02-27,Affiliates,880
2025-02-27,Direct,1782
2025-02-27,Email,861
2025-02-27,Mobile Push Notifications,392
2025-02-27,Organic Search,487
2025-02-27,Organic Shopping,18
2025-02-27,Organic Social,63
2025-02-27,Paid Search,2312
2025-02-27,Paid Social,647
2025-02-27,Referral,18
2025-02-27,SMS,791
2025-02-27,Unassigned,200
2025-02-28,Affiliates,556
2025-02-28,Direct,1620
2025-02-28,Email,744
2025-02-28,Mobile Push Notifications,308
2025-02-28,Organic Search,304
2025-02-28,Organic Shopping,17
2025-02-28,Organic Social,33
2025-02-28,Paid Search,1910
2025-02-28,Paid Social,462
2025-02-28,Referral,13
2025-02-28,SMS,780
2025-02-28,Unassigned,116
2025-03-01,Affiliates,708
2025-03-01,Direct,1517
2025-03-01,Email,702
2025-03-01,Mobile Push Notifications,351
2025-03-01,Organic Search,362
2025-03-01,Organic Shopping,7
2025-03-01,Organic Social,42
2025-03-01,Paid Search,1986
2025-03-01,Paid Social,556
2025-03-01,Referral,18
2025-03-01,SMS,729
2025-03-01,Unassigned,130
2025-03-02,Affiliates,735
2025-03-02,Direct,1511
2025-03-02,Email,1114
2025-03-02,Mobile Push Notifications,396
2025-03-02,Organic Search,383
2025-03-02,Organic Shopping,23
2025-03-02,Organic Social,55
2025-03-02,Paid Other,1
2025-03-02,Paid Search,2030
2025-03-02,Paid Social,419
2025-03-02,Referral,6
2025-03-02,SMS,836
2025-03-02,Unassigned,109
2025-03-03,Affiliates,598
2025-03-03,Direct,1468
2025-03-03,Email,767
2025-03-03,Mobile Push Notifications,278
2025-03-03,Organic Search,383
2025-03-03,Organic Shopping,18
2025-03-03,Organic Social,66
2025-03-03,Paid Search,1780
2025-03-03,Paid Social,418
2025-03-03,Referral,3
2025-03-03,SMS,780
2025-03-03,Unassigned,103
2025-03-04,Affiliates,670
2025-03-04,Direct,1557
2025-03-04,Email,829
2025-03-04,Mobile Push Notifications,306
2025-03-04,Organic Search,321
2025-03-04,Organic Shopping,17
2025-03-04,Organic Social,51
2025-03-04,Paid Other,5
2025-03-04,Paid Search,1897
2025-03-04,Paid Social,347
2025-03-04,Referral,8
2025-03-04,SMS,661
2025-03-04,Unassigned,115
2025-03-05,Affiliates,877
2025-03-05,Direct,2123
2025-03-05,Display,2
2025-03-05,Email,977
2025-03-05,Mobile Push Notifications,440
2025-03-05,Organic Search,535
2025-03-05,Organic Shopping,10
2025-03-05,Organic Social,60
2025-03-05,Paid Search,2595
2025-03-05,Paid Social,639
2025-03-05,Referral,6
2025-03-05,SMS,1032
2025-03-05,Unassigned,112
2025-03-06,Affiliates,890
2025-03-06,Direct,1999
2025-03-06,Email,1093
2025-03-06,Mobile Push Notifications,433
2025-03-06,Organic Search,548
2025-03-06,Organic Shopping,16
2025-03-06,Organic Social,75
2025-03-06,Paid Other,1
2025-03-06,Paid Search,2765
2025-03-06,Paid Social,697
2025-03-06,Referral,7
2025-03-06,SMS,968
2025-03-06,Unassigned,185
2025-03-07,Affiliates,717
2025-03-07,Direct,2005
2025-03-07,Display,3
2025-03-07,Email,880
2025-03-07,Mobile Push Notifications,338
2025-03-07,Organic Search,426
2025-03-07,Organic Shopping,17
2025-03-07,Organic Social,31
2025-03-07,Paid Search,2252
2025-03-07,Paid Social,633
2025-03-07,Referral,13
2025-03-07,SMS,962
2025-03-07,Unassigned,136
2025-03-08,Affiliates,761
2025-03-08,Direct,1788
2025-03-08,Email,807
2025-03-08,Mobile Push Notifications,356
2025-03-08,Organic Search,406
2025-03-08,Organic Shopping,30
2025-03-08,Organic Social,54
2025-03-08,Paid Search,2251
2025-03-08,Paid Social,683
2025-03-08,Referral,9
2025-03-08,SMS,908
2025-03-08,Unassigned,146
2025-03-09,Affiliates,825
2025-03-09,Direct,1763
2025-03-09,Display,2
2025-03-09,Email,980
2025-03-09,Mobile Push Notifications,327
2025-03-09,Organic Search,499
2025-03-09,Organic Shopping,18
2025-03-09,Organic Social,47
2025-03-09,Paid Search,2458
2025-03-09,Paid Social,744
2025-03-09,Referral,7
2025-03-09,SMS,832
2025-03-09,Unassigned,98
2025-03-10,Affiliates,1073
2025-03-10,Direct,2112
2025-03-10,Email,1126
2025-03-10,Mobile Push Notifications,485
2025-03-10,Organic Search,466
2025-03-10,Organic Shopping,11
2025-03-10,Organic Social,55
2025-03-10,Paid Search,2887
2025-03-10,Paid Social,661
2025-03-10,Referral,10
2025-03-10,SMS,1006
2025-03-10,Unassigned,150
2025-03-11,Affiliates,817
2025-03-11,Direct,1899
2025-03-11,Email,750
2025-03-11,Mobile Push Notifications,337
2025-03-11,Organic Search,497
2025-03-11,Organic Shopping,15
2025-03-11,Organic Social,70
2025-03-11,Paid Search,2210
2025-03-11,Paid Social,612
2025-03-11,Referral,1
2025-03-11,SMS,920
2025-03-11,Unassigned,143
2025-03-12,Affiliates,880
2025-03-12,Direct,2236
2025-03-12,Display,12
2025-03-12,Email,1005
2025-03-12,Mobile Push Notifications,471
2025-03-12,Organic Search,461
2025-03-12,Organic Shopping,21
2025-03-12,Organic Social,26
2025-03-12,Paid Other,4
2025-03-12,Paid Search,2685
2025-03-12,Paid Social,773
2025-03-12,Referral,26
2025-03-12,SMS,1047
2025-03-12,Unassigned,165
2025-03-13,Affiliates,802
2025-03-13,Direct,1435
2025-03-13,Email,635
2025-03-13,Mobile Push Notifications,354
2025-03-13,Organic Search,322
2025-03-13,Organic Shopping,21
2025-03-13,Organic Social,43
2025-03-13,Paid Search,1832
2025-03-13,Paid Social,475
2025-03-13,Referral,2
2025-03-13,SMS,647
2025-03-13,Unassigned,90
2025-03-14,Affiliates,551
2025-03-14,Direct,1229
2025-03-14,Email,540
2025-03-14,Mobile Push Notifications,257
2025-03-14,Organic Search,393
2025-03-14,Organic Shopping,6
2025-03-14,Organic Social,26
2025-03-14,Paid Other,1
2025-03-14,Paid Search,1622
2025-03-14,Paid Social,475
2025-03-14,Referral,12
2025-03-14,SMS,498
2025-03-14,Unassigned,81
2025-03-15,Affiliates,588
2025-03-15,Direct,1347
2025-03-15,Email,535
2025-03-15,Mobile Push Notifications,255
2025-03-15,Organic Search,333
2025-03-15,Organic Shopping,12
2025-03-15,Organic Social,52
2025-03-15,Paid Search,1623
2025-03-15,Paid Social,477
2025-03-15,Referral,6
2025-03-15,SMS,476
2025-03-15,Unassigned,69
2025-03-16,Affiliates,581
2025-03-16,Direct,1375
2025-03-16,Email,557
2025-03-16,Mobile Push Notifications,213
2025-03-16,Organic Search,360
2025-03-16,Organic Shopping,19
2025-03-16,Organic Social,61
2025-03-16,Paid Search,1649
2025-03-16,Paid Social,479
2025-03-16,Referral,5
2025-03-16,SMS,504
2025-03-16,Unassigned,75
2025-03-17,Affiliates,574
2025-03-17,Direct,1264
2025-03-17,Display,1
2025-03-17,Email,614
2025-03-17,Mobile Push Notifications,263
2025-03-17,Organic Search,333
2025-03-17,Organic Shopping,22
2025-03-17,Organic Social,36
2025-03-17,Paid Other,1
2025-03-17,Paid Search,1295
2025-03-17,Paid Social,284
2025-03-17,Referral,7
2025-03-17,SMS,559
2025-03-17,Unassigned,57
2025-03-18,Affiliates,576
2025-03-18,Direct,1371
2025-03-18,Display,2
2025-03-18,Email,705
2025-03-18,Mobile Push Notifications,248
2025-03-18,Organic Search,293
2025-03-18,Organic Shopping,18
2025-03-18,Organic Social,19
2025-03-18,Paid Search,1547
2025-03-18,Paid Social,403
2025-03-18,Referral,6
2025-03-18,SMS,664
2025-03-18,Unassigned,68
2025-03-19,Affiliates,792
2025-03-19,Direct,1725
2025-03-19,Email,814
2025-03-19,Mobile Push Notifications,425
2025-03-19,Organic Search,397
2025-03-19,Organic Shopping,20
2025-03-19,Organic Social,34
2025-03-19,Paid Other,5
2025-03-19,Paid Search,1925
2025-03-19,Paid Social,546
2025-03-19,Referral,4
2025-03-19,SMS,846
2025-03-19,Unassigned,145
2025-03-20,Affiliates,625
2025-03-20,Direct,1654
2025-03-20,Email,734
2025-03-20,Mobile Push Notifications,366
2025-03-20,Organic Search,426
2025-03-20,Organic Shopping,22
2025-03-20,Organic Social,41
2025-03-20,Paid Other,5
2025-03-20,Paid Search,1839
2025-03-20,Paid Social,587
2025-03-20,Referral,5
2025-03-20,SMS,786
2025-03-20,Unassigned,107
2025-03-21,Affiliates,575
2025-03-21,Direct,1204
2025-03-21,Email,595
2025-03-21,Mobile Push Notifications,204
2025-03-21,Organic Search,313
2025-03-21,Organic Shopping,14
2025-03-21,Organic Social,15
2025-03-21,Paid Search,1373
2025-03-21,Paid Social,467
2025-03-21,Referral,6
2025-03-21,SMS,506
2025-03-21,Unassigned,109
2025-03-22,Affiliates,636
2025-03-22,Direct,1061
2025-03-22,Email,417
2025-03-22,Mobile Push Notifications,220
2025-03-22,Organic Search,230
2025-03-22,Organic Shopping,9
2025-03-22,Organic Social,18
2025-03-22,Paid Other,4
2025-03-22,Paid Search,1328
2025-03-22,Paid Social,414
2025-03-22,Referral,7
2025-03-22,SMS,366
2025-03-22,Unassigned,53
2025-03-23,Affiliates,645
2025-03-23,Direct,1230
2025-03-23,Email,786
2025-03-23,Mobile Push Notifications,270
2025-03-23,Organic Search,288
2025-03-23,Organic Shopping,27
2025-03-23,Organic Social,22
2025-03-23,Paid Search,1378
2025-03-23,Paid Social,422
2025-03-23,Referral,16
2025-03-23,SMS,855
2025-03-23,Unassigned,87
2025-03-24,Affiliates,521
2025-03-24,Direct,1298
2025-03-24,Email,715
2025-03-24,Mobile Push Notifications,206
2025-03-24,Organic Search,253
2025-03-24,Organic Shopping,10
2025-03-24,Organic Social,28
2025-03-24,Paid Search,1277
2025-03-24,Paid Social,374
2025-03-24,Referral,13
2025-03-24,SMS,706
2025-03-24,Unassigned,77
2025-03-25,Affiliates,685
2025-03-25,Direct,1204
2025-03-25,Email,626
2025-03-25,Mobile Push Notifications,208
2025-03-25,Organic Search,285
2025-03-25,Organic Shopping,8
2025-03-25,Organic Social,34
2025-03-25,Paid Search,1437
2025-03-25,Paid Social,361
2025-03-25,Referral,7
2025-03-25,SMS,550
2025-03-25,Unassigned,70
2025-03-26,Affiliates,594
2025-03-26,Direct,1215
2025-03-26,Email,799
2025-03-26,Mobile Push Notifications,276
2025-03-26,Organic Search,356
2025-03-26,Organic Shopping,11
2025-03-26,Organic Social,58
2025-03-26,Paid Other,5
2025-03-26,Paid Search,1335
2025-03-26,Paid Social,402
2025-03-26,Referral,24
2025-03-26,SMS,521
2025-03-26,Unassigned,57
2025-03-27,Affiliates,690
2025-03-27,Direct,1539
2025-03-27,Email,822
2025-03-27,Mobile Push Notifications,357
2025-03-27,Organic Search,262
2025-03-27,Organic Shopping,9
2025-03-27,Organic Social,33
2025-03-27,Paid Search,1684
2025-03-27,Paid Social,530
2025-03-27,Referral,18
2025-03-27,SMS,632
2025-03-27,Unassigned,104
2025-03-28,Affiliates,695
2025-03-28,Direct,1391
2025-03-28,Display,6
2025-03-28,Email,669
2025-03-28,Mobile Push Notifications,267
2025-03-28,Organic Search,339
2025-03-28,Organic Shopping,8
2025-03-28,Organic Social,61
2025-03-28,Paid Search,1719
2025-03-28,Paid Social,534
2025-03-28,Referral,7
2025-03-28,SMS,580
2025-03-28,Unassigned,93
2025-03-29,Affiliates,579
2025-03-29,Direct,1265
2025-03-29,Email,636
2025-03-29,Mobile Push Notifications,251
2025-03-29,Organic Search,317
2025-03-29,Organic Shopping,25
2025-03-29,Organic Social,42
2025-03-29,Paid Search,1671
2025-03-29,Paid Social,472
2025-03-29,Referral,15
2025-03-29,SMS,514
2025-03-29,Unassigned,87
2025-03-30,Affiliates,458
2025-03-30,Direct,1380
2025-03-30,Email,706
2025-03-30,Mobile Push Notifications,274
2025-03-30,Organic Search,337
2025-03-30,Organic Shopping,20
2025-03-30,Organic Social,40
2025-03-30,Paid Search,1689
2025-03-30,Paid Social,452
2025-03-30,Referral,15
2025-03-30,SMS,511
2025-03-30,Unassigned,99
2025-03-31,Affiliates,563
2025-03-31,Cross-network,7
2025-03-31,Direct,1062
2025-03-31,Email,533
2025-03-31,Mobile Push Notifications,280
2025-03-31,Organic Search,325
2025-03-31,Organic Shopping,19
2025-03-31,Organic Social,44
2025-03-31,Paid Search,1387
2025-03-31,Paid Social,349
2025-03-31,Referral,13
2025-03-31,SMS,523
2025-03-31,Unassigned,99
2025-04-01,Affiliates,699
2025-04-01,Cross-network,20
2025-04-01,Direct,1375
2025-04-01,Email,668
2025-04-01,Mobile Push Notifications,349
2025-04-01,Organic Search,336
2025-04-01,Organic Shopping,14
2025-04-01,Organic Social,49
2025-04-01,Paid Other,6
2025-04-01,Paid Search,1728
2025-04-01,Paid Social,429
2025-04-01,Referral,2
2025-04-01,SMS,697
2025-04-01,Unassigned,35
