channel,sty_id,color_id,inventory_class,season_code,retail_delivery,original_price,first_receipt_date,last_receipt_date,first_sale_date,net_sales_units_ltd,net_sales_cost_ltd,net_sales_retail_ltd
004:ECOM FULL PRICE,208832,1001,FP,24H1,NOV: NOVEMBER,199,10/29/2024,11/4/2024,2024-11-07,381,7600.95,30916.21
004:ECOM FULL PRICE,208833,1001,FP,24H2,DEC: DECEMBER,139,11/14/2024,11/20/2024,2024-11-27,680,8500,45505.54
004:ECOM FULL PRICE,208833P,1001,FP,24H2,DEC: DECEMBER,139,11/14/2024,11/14/2024,2024-12-06,77,962.5,5022.02
004:ECOM FULL PRICE,208834,1001,FP,24H2,DEC: DECEMBER,139,11/14/2024,11/14/2024,2024-11-27,377,4712.5,25563.11
004:ECOM FULL PRICE,208834P,1001,FP,24H2,DEC: DECEMBER,139,11/14/2024,11/14/2024,2024-12-15,16,200,1015.56
004:ECOM FULL PRICE,208835,1001,FP,24H2,DEC: DECEMBER,139,11/15/2024,11/20/2024,2024-11-28,253,3162.5,16708.15
004:ECOM FULL PRICE,208835P,1001,FP,24H2,DEC: DECEMBER,139,11/15/2024,11/15/2024,2024-12-19,25,312.5,1711.45
004:ECOM FULL PRICE,208836,IEEB,FP,24H3,JAN: JANUARY,199,11/19/2024,12/6/2024,2024-12-16,145,1885,11911.2
004:ECOM FULL PRICE,208836P,IEEB,FP,24H3,JAN: JANUARY,199,12/6/2024,12/6/2024,2024-12-18,43,559,3439.29
004:ECOM FULL PRICE,208837,IRHB,FP,24H1,NOV: NOVEMBER,179,10/10/2024,11/4/2024,2024-10-22,485,10427.5,39904.84
004:ECOM FULL PRICE,208840C,1700,FP,24SM,MAY: MAY,59,8/10/2024,8/10/2024,2024-08-23,416,2441.92,12859.64
004:ECOM FULL PRICE,208842C,1001,FP,24SM,MAY: MAY,59,9/23/2024,10/15/2024,2024-10-14,248,848.16,6464.13
004:ECOM FULL PRICE,208842C,1700,FP,24SM,MAY: MAY,59,9/23/2024,10/15/2024,2024-10-14,165,564.3,4317.53
004:ECOM FULL PRICE,208845C,JAID,FP,24F3,OCT: OCTOBER,239,9/12/2024,10/4/2024,2024-09-19,765,16470.45,86947.73
004:ECOM FULL PRICE,208846C,2134,FP,24F3,OCT: OCTOBER,199,9/19/2024,10/29/2024,2024-10-09,305,3949.75,35609.35
004:ECOM FULL PRICE,208847C,IRED,FP,24F3,OCT: OCTOBER,249,9/12/2024,10/4/2024,2024-10-09,1105,26520,129885.47
004:ECOM FULL PRICE,208848C,2134,FP,24F3,OCT: OCTOBER,219,9/19/2024,10/29/2024,2024-10-08,643,10866.7,55474.59
004:ECOM FULL PRICE,208850C,IYUC,FP,24F3,OCT: OCTOBER,219,9/19/2024,10/29/2024,2024-10-09,930,16275,71144.25
004:ECOM FULL PRICE,208852C,IYVD,FP,24F3,OCT: OCTOBER,239,9/19/2024,9/19/2024,2024-10-09,142,3692,10914.83
004:ECOM FULL PRICE,208853C,IZTD,FP,24F3,OCT: OCTOBER,179,9/19/2024,10/29/2024,2024-10-11,885,12345.75,56799.04
004:ECOM FULL PRICE,208854C,IRED,FP,24F3,OCT: OCTOBER,239,9/11/2024,9/27/2024,2024-10-09,807,17754,83449.99
004:ECOM FULL PRICE,208855C,1001,FP,24F3,OCT: OCTOBER,59,8/21/2024,11/19/2024,2024-10-09,581,2950.72,14492.63
004:ECOM FULL PRICE,208855C,1700,FP,24F3,OCT: OCTOBER,59,8/21/2024,9/4/2024,2024-10-09,712,3531.52,22738.55
004:ECOM FULL PRICE,208856C,1001,FP,24F3,OCT: OCTOBER,59,8/21/2024,8/27/2024,2024-10-08,674,3316.08,11349.77
004:ECOM FULL PRICE,208856C,1700,FP,24F3,OCT: OCTOBER,59,8/21/2024,8/27/2024,2024-10-11,786,3867.12,16237.15
004:ECOM FULL PRICE,208856C,6389,FP,24F3,OCT: OCTOBER,59,8/21/2024,8/27/2024,2024-10-09,466,2292.72,11129.29
004:ECOM FULL PRICE,208857C,2134,FP,24F3,OCT: OCTOBER,69,8/30/2024,10/24/2024,2024-10-09,387,2322,16577.3
004:ECOM FULL PRICE,208858C,6389,FP,24F3,OCT: OCTOBER,69,8/26/2024,10/3/2024,2024-09-19,169,1318.2,7230.88
004:ECOM FULL PRICE,208859C,4262,FP,24F3,OCT: OCTOBER,129,9/19/2024,11/14/2024,2024-10-09,1118,13360.1,83875.49
004:ECOM FULL PRICE,208861C,2134,FP,24F3,OCT: OCTOBER,119,9/19/2024,11/14/2024,2024-10-09,929,8732.6,61699.18
004:ECOM FULL PRICE,208861C,6892,FP,24F3,OCT: OCTOBER,119,3/5/2025,3/5/2025,,,,
004:ECOM FULL PRICE,208862C,2134,FP,24F3,OCT: OCTOBER,129,9/5/2024,11/14/2024,2024-09-18,887,9180.45,66444.14
004:ECOM FULL PRICE,208862C,6892,FP,24F3,OCT: OCTOBER,129,3/14/2025,3/14/2025,,,,
004:ECOM FULL PRICE,208863C,1702,FP,24F3,OCT: OCTOBER,159,9/18/2024,10/29/2024,2024-10-09,295,5192,24915.54
004:ECOM FULL PRICE,208864C,1001,FP,24F3,OCT: OCTOBER,129,9/18/2024,10/29/2024,2024-10-09,590,7080,44054.36
004:ECOM FULL PRICE,208865C,IVSM,FP,24F3,OCT: OCTOBER,139,9/3/2024,9/3/2024,2024-09-16,337,4010.3,19883.53
004:ECOM FULL PRICE,208866C,IVSM,FP,24F3,OCT: OCTOBER,199,9/4/2024,9/4/2024,2024-09-12,583,12009.8,55023.75
004:ECOM FULL PRICE,208867C,IVSM,FP,24F3,OCT: OCTOBER,199,9/3/2024,1/28/2025,2024-09-12,1000,17443.56,106122.35
004:ECOM FULL PRICE,208870C,IVLD,FP,24F3,OCT: OCTOBER,239,9/11/2024,9/11/2024,2024-09-13,902,19844,105538.91
004:ECOM FULL PRICE,208889,1001,FP,25M1,MAY: MAY,119,2/18/2025,2/18/2025,,,,
004:ECOM FULL PRICE,208993,HTDM,FP,24F3,OCT: OCTOBER,179,8/27/2024,10/15/2024,2024-09-12,566,6367.5,56754.36
004:ECOM FULL PRICE,208995,1001,FP,24H2,DEC: DECEMBER,119,10/26/2024,12/3/2024,2024-11-20,1302,14777.7,76401.42
004:ECOM FULL PRICE,208995,6389,FP,24H2,DEC: DECEMBER,119,10/25/2024,11/1/2024,2024-11-21,255,2894.25,15830.02
004:ECOM FULL PRICE,208998,HTND,FP,24H1,NOV: NOVEMBER,239,10/14/2024,11/22/2024,2024-10-23,581,12201,65627.62
004:ECOM FULL PRICE,208998P,HTND,FP,24H1,NOV: NOVEMBER,239,10/14/2024,10/14/2024,2024-12-05,281,5901,32653.7
004:ECOM FULL PRICE,208999,1001,FP,24H2,DEC: DECEMBER,59,10/29/2024,11/11/2024,2024-11-20,328,1498.96,8517.28
004:ECOM FULL PRICE,208999,1700,FP,24H2,DEC: DECEMBER,59,10/29/2024,11/11/2024,2024-11-20,825,3770.25,24475.42
004:ECOM FULL PRICE,208999,4368,FP,24H2,DEC: DECEMBER,59,10/29/2024,11/12/2024,2024-11-21,169,772.33,4546.54
004:ECOM FULL PRICE,208999,6389,FP,24H2,DEC: DECEMBER,59,10/29/2024,11/11/2024,2024-11-21,190,868.3,4929.93
004:ECOM FULL PRICE,209000,1001,FP,24H1,NOV: NOVEMBER,59,9/30/2024,11/29/2024,2024-10-30,1222,6293.3,34158.66
004:ECOM FULL PRICE,209000,1700,FP,24H1,NOV: NOVEMBER,59,9/30/2024,11/29/2024,2024-10-30,1154,5943.1,32998
004:ECOM FULL PRICE,209000,6617,FP,24H1,NOV: NOVEMBER,59,9/30/2024,11/29/2024,2024-11-01,284,1462.6,7294.74
004:ECOM FULL PRICE,209001,1001,FP,24H2,DEC: DECEMBER,119,10/31/2024,11/1/2024,2024-11-07,1976,17586.4,115202.35
004:ECOM FULL PRICE,209001,4368,FP,24H2,DEC: DECEMBER,119,10/31/2024,11/1/2024,2024-11-07,984,8757.6,56574.02
004:ECOM FULL PRICE,209001,6389,FP,24H2,DEC: DECEMBER,119,10/31/2024,1/15/2025,2024-11-09,845,7520.5,50586.68
004:ECOM FULL PRICE,209002,1001,FP,24H2,DEC: DECEMBER,109,10/31/2024,11/1/2024,2024-11-07,1578,12071.7,84355.69
004:ECOM FULL PRICE,209002,4368,FP,24H2,DEC: DECEMBER,109,10/31/2024,11/1/2024,2024-11-07,861,6586.65,45339.8
004:ECOM FULL PRICE,209002,6389,FP,24H2,DEC: DECEMBER,109,10/31/2024,11/1/2024,2024-11-06,735,5622.75,40408.88
004:ECOM FULL PRICE,209003,1001,FP,24H1,NOV: NOVEMBER,59,10/7/2024,11/18/2024,2024-10-23,237,1339.05,6314.6
004:ECOM FULL PRICE,209003,1700,FP,24H1,NOV: NOVEMBER,59,10/7/2024,10/17/2024,2024-10-23,231,1305.15,6290.48
004:ECOM FULL PRICE,209003,6886,FP,24H1,NOV: NOVEMBER,59,10/7/2024,10/10/2024,2024-11-06,148,836.2,3831.63
004:ECOM FULL PRICE,209004,1001,FP,24H3,JAN: JANUARY,59,11/18/2024,12/2/2024,2024-12-20,149,740.53,5104.48
004:ECOM FULL PRICE,209004,1700,FP,24H3,JAN: JANUARY,59,11/18/2024,12/2/2024,2024-12-12,267,1326.99,9155.7
004:ECOM FULL PRICE,209004,4903,FP,24H3,JAN: JANUARY,59,12/2/2024,12/9/2024,2024-12-19,144,715.68,4939.1
004:ECOM FULL PRICE,209011,1001,FP,25S3,APR: APRIL,59,2/12/2025,2/18/2025,2025-02-26,16,66.4,521.11
004:ECOM FULL PRICE,209011,1700,FP,25S3,APR: APRIL,59,2/12/2025,2/18/2025,2025-02-26,26,107.9,885.92
004:ECOM FULL PRICE,209011,6913,FP,25S3,APR: APRIL,59,2/12/2025,2/18/2025,2025-02-26,65,269.75,2087.52
004:ECOM FULL PRICE,209014,1001,FP,25S3,APR: APRIL,59,1/30/2025,2/19/2025,2025-02-26,78,335.4,2622.43
004:ECOM FULL PRICE,209014,1700,FP,25S3,APR: APRIL,59,1/30/2025,2/19/2025,,,,
004:ECOM FULL PRICE,209014,6913,FP,25S3,APR: APRIL,59,1/30/2025,2/19/2025,,,,
004:ECOM FULL PRICE,209018,1001,FP,25S1,FEB: FEBRUARY,59,2/21/2025,3/10/2025,2025-02-26,77,342.65,2622.48
004:ECOM FULL PRICE,209018,1700,FP,25S1,FEB: FEBRUARY,59,2/21/2025,3/10/2025,2025-02-26,175,778.75,5789.36
004:ECOM FULL PRICE,209018,4253,FP,25S1,FEB: FEBRUARY,59,2/21/2025,3/10/2025,2025-02-26,75,333.75,2513.14
004:ECOM FULL PRICE,209019,1001,FP,25S1,FEB: FEBRUARY,59,1/15/2025,1/23/2025,2025-01-24,239,1020.53,7924.45
004:ECOM FULL PRICE,209019,1700,FP,25S1,FEB: FEBRUARY,59,1/15/2025,1/23/2025,2025-01-25,448,1912.96,14591.88
004:ECOM FULL PRICE,209019,6005,FP,25S1,FEB: FEBRUARY,59,1/15/2025,1/23/2025,2025-01-25,270,1152.9,8804.06
004:ECOM FULL PRICE,209023,1001,FP,25S1,FEB: FEBRUARY,69,2/24/2025,3/10/2025,,,,
004:ECOM FULL PRICE,209023,1700,FP,25S1,FEB: FEBRUARY,69,2/24/2025,3/10/2025,2025-03-09,35,162.05,1448.67
004:ECOM FULL PRICE,209026,IAYL,FP,25S1,FEB: FEBRUARY,149,1/8/2025,2/26/2025,2025-01-15,586,8760.7,51575.58
004:ECOM FULL PRICE,209029,1001,FP,25S2,MAR: MARCH,59,2/3/2025,3/17/2025,2025-02-15,53,198.75,1685.59
004:ECOM FULL PRICE,209029,1550,FP,25S2,MAR: MARCH,59,2/3/2025,3/17/2025,,,,
004:ECOM FULL PRICE,209029,1700,FP,25S2,MAR: MARCH,59,2/3/2025,3/17/2025,2025-02-15,77,288.75,2532.67
004:ECOM FULL PRICE,209029,6910,FP,25S2,MAR: MARCH,59,2/3/2025,3/17/2025,,,,
004:ECOM FULL PRICE,209030,1001,FP,25S2,MAR: MARCH,59,12/30/2024,2/4/2025,2025-02-09,210,1081.5,6981.22
004:ECOM FULL PRICE,209030,1700,FP,25S2,MAR: MARCH,59,12/30/2024,2/4/2025,2025-02-08,360,1854,11908.85
004:ECOM FULL PRICE,209032,1708,FP,25S2,MAR: MARCH,69,1/31/2025,2/14/2025,2025-02-17,15,66.45,567.05
004:ECOM FULL PRICE,209032,4032,FP,25S2,MAR: MARCH,69,1/31/2025,2/14/2025,2025-02-11,19,84.03,777.15
004:ECOM FULL PRICE,209033,1001,FP,25S2,MAR: MARCH,59,1/31/2025,2/21/2025,2025-03-14,2,10.86,78
004:ECOM FULL PRICE,209033,1700,FP,25S2,MAR: MARCH,59,1/31/2025,2/21/2025,2025-03-13,3,16.29,103.39
004:ECOM FULL PRICE,209035,1001,FP,25S1,FEB: FEBRUARY,119,12/27/2024,1/20/2025,2025-01-30,257,2544.3,17368
004:ECOM FULL PRICE,209035,6005,FP,25S1,FEB: FEBRUARY,119,12/27/2024,1/17/2025,2025-02-07,54,534.6,3396.86
004:ECOM FULL PRICE,209035,6912,FP,25S1,FEB: FEBRUARY,119,12/27/2024,1/17/2025,2025-01-29,485,4801.5,32314.82
004:ECOM FULL PRICE,209037,1001,FP,25S2,MAR: MARCH,119,2/5/2025,2/27/2025,2025-02-21,613,7233.4,41510.03
004:ECOM FULL PRICE,209037,1550,FP,25S2,MAR: MARCH,119,2/27/2025,3/11/2025,2025-03-11,73,783.4,5161.07
004:ECOM FULL PRICE,209037,6005,FP,25S2,MAR: MARCH,119,2/5/2025,2/27/2025,2025-02-26,362,4271.6,24012.57
004:ECOM FULL PRICE,209038,1001,FP,25S2,MAR: MARCH,129,1/14/2025,2/27/2025,2025-02-07,117,1374.75,8705.78
004:ECOM FULL PRICE,209038,6910,FP,25S2,MAR: MARCH,129,1/22/2025,2/27/2025,2025-02-10,155,1821.25,11392.33
004:ECOM FULL PRICE,209040,OPW,FP,25S1,FEB: FEBRUARY,199,1/14/2025,2/7/2025,2025-02-07,140,2221.8,15345.02
004:ECOM FULL PRICE,209041,IVD1,FP,25S1,FEB: FEBRUARY,179,1/17/2025,1/29/2025,2025-01-24,148,2368,14865.45
004:ECOM FULL PRICE,209042C,IZWD,FP,24HO,NOV: NOVEMBER,239,10/19/2024,11/29/2024,2024-10-22,456,9918,57227.58
004:ECOM FULL PRICE,209043C,IZXB,FP,24HO,NOV: NOVEMBER,199,11/5/2024,11/20/2024,2024-11-27,561,9508.95,51908.43
004:ECOM FULL PRICE,209044C,IZXB,FP,24HO,NOV: NOVEMBER,199,11/5/2024,11/14/2024,2024-11-27,307,5679.5,26925.12
004:ECOM FULL PRICE,209046C,IZWM,FP,24H2,NOV: NOVEMBER,179,12/4/2024,1/14/2025,2024-12-13,58,1073,4847.46
004:ECOM FULL PRICE,209047C,2369,FP,24HO,NOV: NOVEMBER,199,11/22/2024,11/23/2024,2024-11-27,181,2700.52,15815.75
004:ECOM FULL PRICE,209048C,2369,FP,24HO,NOV: NOVEMBER,199,11/22/2024,12/30/2024,2024-11-27,216,2797.2,18660.28
004:ECOM FULL PRICE,209049C,IZWB,FP,24H1,NOV: NOVEMBER,159,11/22/2024,11/22/2024,2024-11-27,593,7560.75,40697.92
004:ECOM FULL PRICE,209050C,IZWB,FP,24H1,NOV: NOVEMBER,159,11/22/2024,11/22/2024,2024-11-27,556,6950,39173.97
004:ECOM FULL PRICE,209050CP,IZWB,FP,24H1,NOV: NOVEMBER,159,11/22/2024,11/22/2024,2024-12-06,52,650,3987.74
004:ECOM FULL PRICE,209051,JCQL,FP,25S2,MAR: MARCH,239,1/28/2025,3/7/2025,2025-02-06,71,1491,9354.71
004:ECOM FULL PRICE,209051P,JCQL,FP,25S2,MAR: MARCH,239,1/28/2025,1/29/2025,2025-02-16,65,1365,8599.2
004:ECOM FULL PRICE,209053,JCOG,FP,25S2,MAR: MARCH,199,1/23/2025,2/26/2025,2025-02-11,12,162,1342.81
004:ECOM FULL PRICE,209054,6909,FP,25S2,MAR: MARCH,179,1/30/2025,2/12/2025,2025-02-15,65,1137.5,6323.6
004:ECOM FULL PRICE,209055,IUTM,FP,25S2,MAR: MARCH,179,1/29/2025,3/7/2025,2025-02-06,148,1924,14307.48
004:ECOM FULL PRICE,209057,6909,FP,25S3,APR: APRIL,119,1/23/2025,3/11/2025,2025-02-04,6,53.7,491.37
004:ECOM FULL PRICE,209058,IWDA,FP,25S3,APR: APRIL,119,1/21/2025,2/12/2025,2025-02-15,277,3324,19289.16
004:ECOM FULL PRICE,209059,IZTM,FP,25S2,MAR: MARCH,159,2/12/2025,2/12/2025,,,,
004:ECOM FULL PRICE,209061,HWRN,FP,25S2,MAR: MARCH,159,1/28/2025,3/7/2025,2025-03-14,20,400,1956.11
004:ECOM FULL PRICE,209063,1001,FP,25S2,MAR: MARCH,179,1/16/2025,2/11/2025,2025-02-15,33,544.5,3285.03
004:ECOM FULL PRICE,209063,2701,FP,25S2,MAR: MARCH,179,1/16/2025,2/11/2025,2025-02-27,11,181.5,1072.14
004:ECOM FULL PRICE,209063,3539,FP,25S2,MAR: MARCH,179,1/16/2025,2/11/2025,,,,
004:ECOM FULL PRICE,209066,IZYD,FP,25S3,APR: APRIL,199,2/27/2025,2/28/2025,2025-03-15,7,90.65,931.3
004:ECOM FULL PRICE,209066P,IZYD,FP,25S3,APR: APRIL,199,2/25/2025,2/25/2025,2025-03-01,28,362.6,3149.81
004:ECOM FULL PRICE,209067,IZZD,FP,25S3,APR: APRIL,199,2/4/2025,3/13/2025,2025-03-12,26,325,3309.12
004:ECOM FULL PRICE,209068,IUXD,FP,25S3,APR: APRIL,159,1/21/2025,1/29/2025,2025-02-27,17,212.5,1536.05
004:ECOM FULL PRICE,209069C,1001,FP,24F2,SEP: SEPTEMBER,59,8/10/2024,8/10/2024,2024-09-05,381,1729.74,8109.3
004:ECOM FULL PRICE,209069C,1702,FP,24F2,SEP: SEPTEMBER,59,8/10/2024,8/10/2024,2024-09-06,890,4040.6,25114.86
004:ECOM FULL PRICE,209070C,1702,FP,24F2,SEP: SEPTEMBER,59,8/19/2024,8/19/2024,2024-09-19,457,2330.7,9008.69
004:ECOM FULL PRICE,209070C,2018,FP,24F2,SEP: SEPTEMBER,59,8/19/2024,8/20/2024,2024-09-09,225,1147.5,4340.26
004:ECOM FULL PRICE,209071C,6500,FP,24F2,SEP: SEPTEMBER,89,8/30/2024,8/30/2024,2024-09-04,397,2917.95,17620.33
004:ECOM FULL PRICE,209073C,1001,FP,24H1,NOV: NOVEMBER,119,10/18/2024,11/29/2024,2024-10-24,363,4700.85,23597.5
004:ECOM FULL PRICE,209073C,1702,FP,24H1,NOV: NOVEMBER,119,10/17/2024,11/29/2024,2024-11-28,271,3509.45,17185.06
004:ECOM FULL PRICE,209074C,1001,FP,24H1,NOV: NOVEMBER,109,10/17/2024,11/29/2024,2024-10-23,295,3186,14699
004:ECOM FULL PRICE,209075C,1001,FP,24H1,NOV: NOVEMBER,159,11/11/2024,12/3/2024,2024-11-14,1545,27269.25,147834.76
004:ECOM FULL PRICE,209076C,1702,FP,24H1,NOV: NOVEMBER,129,11/11/2024,11/11/2024,2024-11-16,235,3043.25,16337.36
004:ECOM FULL PRICE,209077C,6000,FP,24H1,NOV: NOVEMBER,119,11/7/2024,11/8/2024,2024-11-27,869,10862.5,46252.14
004:ECOM FULL PRICE,209078C,6000,FP,24H1,NOV: NOVEMBER,109,11/11/2024,11/15/2024,2024-11-27,715,5898.75,35786.35
004:ECOM FULL PRICE,209079C,1001,FP,24H1,NOV: NOVEMBER,159,10/29/2024,10/29/2024,2024-11-20,675,9686.25,44455.91
004:ECOM FULL PRICE,209080C,1001,FP,24H1,NOV: NOVEMBER,139,11/11/2024,11/11/2024,2024-11-20,552,5437.2,31579.09
004:ECOM FULL PRICE,209081C,1001,FP,24H1,NOV: NOVEMBER,69,10/11/2024,11/12/2024,2024-10-24,291,1804.2,10005.44
004:ECOM FULL PRICE,209082C,1001,FP,24H1,NOV: NOVEMBER,69,10/16/2024,10/17/2024,2024-10-24,217,1514.66,7034.93
004:ECOM FULL PRICE,209082C,1700,FP,24H1,NOV: NOVEMBER,69,10/16/2024,10/17/2024,2024-10-23,260,1814.8,8809.95
004:ECOM FULL PRICE,209085C,1001,FP,24H1,NOV: NOVEMBER,69,10/29/2024,10/29/2024,2024-11-27,478,2748.5,16651.51
004:ECOM FULL PRICE,209086C,1096,FP,25H2,MAR: MARCH,69,11/6/2024,1/14/2025,2024-11-27,749,4119.5,26674.63
004:ECOM FULL PRICE,209086C,1779,FP,25H2,MAR: MARCH,69,11/6/2024,1/14/2025,2024-11-27,658,3619,22255.94
004:ECOM FULL PRICE,209093,1001,FP,24H1,NOV: NOVEMBER,69,10/22/2024,10/23/2024,,,,
004:ECOM FULL PRICE,209094,1096,FP,24H1,NOV: NOVEMBER,39,10/17/2024,10/29/2024,2024-11-07,215,855.7,7411.69
004:ECOM FULL PRICE,209094,1836,FP,24H1,NOV: NOVEMBER,39,10/17/2024,10/29/2024,2024-11-07,126,501.48,4264.44
004:ECOM FULL PRICE,209095,1001,FP,24H1,NOV: NOVEMBER,49,10/22/2024,10/29/2024,2024-11-07,630,3244.5,27424.82
004:ECOM FULL PRICE,209095,1700,FP,24H1,NOV: NOVEMBER,49,10/22/2024,10/29/2024,2024-11-07,454,2338.1,19643.09
004:ECOM FULL PRICE,209096,1001,FP,24H1,NOV: NOVEMBER,39,10/21/2024,10/29/2024,2024-11-07,597,2614.86,20779.82
004:ECOM FULL PRICE,209096,6879,FP,24H1,NOV: NOVEMBER,39,10/21/2024,10/29/2024,2024-11-07,630,2740.5,21742.43
004:ECOM FULL PRICE,209099,1001,FP,24H1,NOV: NOVEMBER,89,10/8/2024,11/12/2024,2024-11-07,622,7992.7,48234.66
004:ECOM FULL PRICE,209099,6879,FP,24H1,NOV: NOVEMBER,89,10/8/2024,11/12/2024,2024-11-07,602,7735.7,45502.92
004:ECOM FULL PRICE,209101,1096,FP,24H1,NOV: NOVEMBER,49,10/19/2024,10/29/2024,2024-11-07,391,2013.65,16794.11
004:ECOM FULL PRICE,209102C,2SB,FP,24H1,NOV: NOVEMBER,239,11/25/2024,1/6/2025,2024-12-05,398,8358,52308.25
004:ECOM FULL PRICE,209103C,2SB,FP,24H1,NOV: NOVEMBER,239,11/25/2024,11/25/2024,2024-12-05,424,8904,53987.36
004:ECOM FULL PRICE,209104C,2SB,FP,24H1,NOV: NOVEMBER,239,11/25/2024,11/25/2024,2024-12-06,536,11256,53818.43
004:ECOM FULL PRICE,209105C,IZXB,FP,24HO,NOV: NOVEMBER,149,11/1/2024,11/1/2024,2024-11-07,377,6899.1,21565.96
004:ECOM FULL PRICE,209110C,JAOD,FP,24H1,NOV: NOVEMBER,129,10/15/2024,10/31/2024,2024-11-07,613,7239.53,68604.08
004:ECOM FULL PRICE,209111C,JADM,FP,24H1,NOV: NOVEMBER,139,11/4/2024,12/9/2024,2024-12-11,417,6046.5,50797.22
004:ECOM FULL PRICE,209112C,JADM,FP,24H1,NOV: NOVEMBER,139,11/4/2024,12/9/2024,2024-12-11,346,8373.2,41780.35
004:ECOM FULL PRICE,209115C,1001,FP,25S1,FEB: FEBRUARY,69,1/15/2025,2/27/2025,2025-02-06,125,868.75,5269.47
004:ECOM FULL PRICE,209117C,1001,FP,25S1,FEB: FEBRUARY,59,12/20/2024,12/30/2024,2025-01-02,388,1668.4,13304.25
004:ECOM FULL PRICE,209117C,1700,FP,25S1,FEB: FEBRUARY,59,12/20/2024,12/30/2024,2025-01-25,337,1449.1,11099.2
004:ECOM FULL PRICE,209117C,6005,FP,25S1,FEB: FEBRUARY,59,12/20/2024,12/24/2024,2024-12-30,99,425.7,3403.7
004:ECOM FULL PRICE,209119C,1708,FP,25S1,FEB: FEBRUARY,69,1/23/2025,1/23/2025,2025-01-30,160,910.4,6596.11
004:ECOM FULL PRICE,209122C,1001,FP,25S1,FEB: FEBRUARY,179,12/30/2024,2/26/2025,2025-02-12,678,8949.6,64561.74
004:ECOM FULL PRICE,209122C,6005,FP,25S1,FEB: FEBRUARY,179,12/30/2024,2/26/2025,2025-02-12,123,1623.6,11635.92
004:ECOM FULL PRICE,209132,1702,FP,25S1,FEB: FEBRUARY,159,12/2/2024,1/8/2025,2025-01-08,28,306.6,2511.7
004:ECOM FULL PRICE,209136,9602,FP,25M1,MAY: MAY,59,2/18/2025,2/18/2025,,,,
004:ECOM FULL PRICE,209209,IVHD,FP,25S1,FEB: FEBRUARY,169,12/27/2024,1/28/2025,2025-02-06,156,2496,15677.81
004:ECOM FULL PRICE,209210,IVFM,FP,25S1,FEB: FEBRUARY,169,12/27/2024,12/31/2024,2025-01-05,372,5952,37029.54
004:ECOM FULL PRICE,209211,IAYL,FP,25S1,FEB: FEBRUARY,119,1/17/2025,2/26/2025,2025-01-30,172,1978,11738.46
004:ECOM FULL PRICE,209211P,IAYL,FP,25S1,FEB: FEBRUARY,119,1/18/2025,1/18/2025,2025-02-15,119,1368.5,8216.19
004:ECOM FULL PRICE,209212,IRED,FP,25S2,MAR: MARCH,199,1/30/2025,3/4/2025,2025-02-11,140,2093,16107.01
004:ECOM FULL PRICE,209213,1700,FP,25S3,APR: APRIL,59,1/15/2025,3/12/2025,2025-02-21,279,1353.15,9725.67
004:ECOM FULL PRICE,209214,1001,FP,25S3,APR: APRIL,59,2/22/2025,2/25/2025,2025-02-26,35,185.15,1187.4
004:ECOM FULL PRICE,209214,1700,FP,25S3,APR: APRIL,59,2/22/2025,2/25/2025,,,,
004:ECOM FULL PRICE,209215,1001,FP,25S3,APR: APRIL,59,2/24/2025,3/17/2025,2025-03-01,34,127.5,1077.62
004:ECOM FULL PRICE,209215,1700,FP,25S3,APR: APRIL,59,2/25/2025,3/17/2025,2025-03-03,38,142.5,1234.99
004:ECOM FULL PRICE,209219,IBZL,FP,25S2,MAR: MARCH,149,1/20/2025,3/4/2025,2025-01-30,109,1847.55,9070.81
004:ECOM FULL PRICE,209220,1001,FP,25S2,MAR: MARCH,79,1/14/2025,2/27/2025,2025-02-07,165,1113.75,7089.32
004:ECOM FULL PRICE,209220,6910,FP,25S2,MAR: MARCH,79,1/22/2025,2/27/2025,2025-02-10,162,1093.5,6991.92
004:ECOM FULL PRICE,209221,1001,FP,25S1,FEB: FEBRUARY,79,12/30/2024,1/17/2025,2025-01-31,159,954,7045.1
004:ECOM FULL PRICE,209221,6005,FP,25S1,FEB: FEBRUARY,79,12/30/2024,1/10/2025,2025-02-06,57,342,2405.61
004:ECOM FULL PRICE,209221,6912,FP,25S1,FEB: FEBRUARY,79,12/30/2024,1/17/2025,2025-01-30,391,2346,16815.68
004:ECOM FULL PRICE,209222,1700,FP,25S1,FEB: FEBRUARY,59,1/15/2025,2/14/2025,2025-02-13,138,527.32,4494.74
004:ECOM FULL PRICE,209223,1001,FP,25S1,FEB: FEBRUARY,59,12/30/2024,2/26/2025,2025-02-09,74,287.12,2460.95
004:ECOM FULL PRICE,209223,1700,FP,25S1,FEB: FEBRUARY,59,12/30/2024,1/11/2025,2025-01-31,54,209.52,1719.96
004:ECOM FULL PRICE,209223,6005,FP,25S1,FEB: FEBRUARY,59,12/30/2024,1/3/2025,2025-03-03,6,23.28,189.45
004:ECOM FULL PRICE,209224,1001,FP,25S1,FEB: FEBRUARY,59,2/21/2025,3/10/2025,,,,
004:ECOM FULL PRICE,209224,1700,FP,25S1,FEB: FEBRUARY,59,2/21/2025,3/10/2025,2025-02-26,8,45.44,297.56
004:ECOM FULL PRICE,209225,1001,FP,25S1,FEB: FEBRUARY,129,1/2/2025,2/28/2025,2025-02-20,71,720.65,5644.35
